availability_id,technician_id,date,shift,availability,dataset_version
AVL-043591,TEC-060,2025-11-07,Full Day,Available,v1.0.0
AVL-043592,TEC-060,2025-11-08,Full Day,Busy,v1.0.0
AVL-043593,TEC-060,2025-11-09,Full Day,Leave,v1.0.0
AVL-043594,TEC-060,2025-11-10,Full Day,Leave,v1.0.0
AVL-043595,TEC-060,2025-11-11,Full Day,Available,v1.0.0
AVL-043596,TEC-060,,Full Day,Available,v1.0.0
AVL-043597,TEC-060,2025-11-13,Full Day,Available,v1.0.0
AVL-043598,TEC-060,2025-11-14,Full Day,Busy,v1.0.0
AVL-043599,TEC-060,2025-11-15,Full Day,Available,v1.0.0
AVL-043600,TEC-060,2025-11-16,Full Day,Leave,v1.0.0
AVL-043601,TEC-060,2025-11-17,,Available,v1.0.0
AVL-043602,TEC-060,2025-11-18,Full Day,Available,v1.0.0
AVL-043603,TEC-060,2025-11-19,Full Day,Available,v1.0.0
AVL-043604,TEC-060,2025-11-20,Full Day,Available,v1.0.0
AVL-043605,TEC-060,,Full Day,Available,v1.0.0
AVL-043606,TEC-060,2025-11-22,Full Day,Available,v1.0.0
AVL-043607,TEC-060,2025-11-23,Full Day,Available,v1.0.0
AVL-043608,TEC-060,2025-11-24,Full Day,Busy,v1.0.0
AVL-043609,TEC-060,2025-11-25,Full Day,Available,v1.0.0
AVL-043610,TEC-060,2025-11-26,Full Day,Available,v1.0.0
AVL-043611,TEC-060,2025-11-27,Full Day,Busy,v1.0.0
AVL-043612,TEC-060,2025-11-28,Full Day,Available,v1.0.0
AVL-043613,TEC-060,2025-11-29,,Available,v1.0.0
AVL-043614,TEC-060,2025-11-30,Full Day,Leave,v1.0.0
AVL-043615,TEC-060,2025-12-01,Full Day,Leave,v1.0.0
AVL-043616,TEC-060,2025-12-02,Full Day,Available,v1.0.0
AVL-043617,TEC-060,,Full Day,Busy,v1.0.0
AVL-043618,TEC-060,2025-12-04,Full Day,Available,v1.0.0
AVL-043619,TEC-060,2025-12-05,Full Day,Busy,v1.0.0
AVL-043620,TEC-060,2025-12-06,Full Day,Available,v1.0.0
AVL-043621,TEC-060,2025-12-07,Full Day,Leave,v1.0.0
AVL-043622,TEC-060,2025-12-08,Full Day,Busy,v1.0.0
AVL-043623,TEC-060,2025-12-09,Full Day,Available,v1.0.0
AVL-043624,TEC-060,2025-12-10,Full Day,Available,v1.0.0
AVL-043625,TEC-060,2025-12-11,Full Day,Busy,v1.0.0
AVL-043626,TEC-060,2025-12-12,Full Day,Busy,v1.0.0
AVL-043627,TEC-060,,Full Day,Available,v1.0.0
AVL-043628,TEC-060,2025-12-14,Full Day,Available,v1.0.0
AVL-043629,TEC-060,2025-12-15,Full Day,Available,v1.0.0
AVL-043630,TEC-060,2025-12-16,Full Day,Busy,v1.0.0
AVL-043631,TEC-060,2025-12-17,Full Day,Busy,v1.0.0
AVL-043632,TEC-060,2025-12-18,Full Day,Busy,v1.0.0
AVL-043633,TEC-060,2025-12-19,Full Day,Leave,v1.0.0
AVL-043634,TEC-060,2025-12-20,Full Day,Busy,v1.0.0
AVL-043635,TEC-060,2025-12-21,Full Day,Busy,v1.0.0
AVL-043636,TEC-060,2025-12-22,Full Day,Available,v1.0.0
AVL-043637,TEC-060,2025-12-23,Full Day,Leave,v1.0.0
AVL-043638,TEC-060,2025-12-24,Full Day,Available,v1.0.0
AVL-043639,TEC-060,2025-12-25,Full Day,Leave,v1.0.0
AVL-043640,TEC-060,2025-12-26,Full Day,Available,v1.0.0
AVL-043641,TEC-060,2025-12-27,Full Day,Available,v1.0.0
AVL-043642,TEC-060,2025-12-28,Full Day,Available,v1.0.0
AVL-043643,TEC-060,2025-12-29,Full Day,Available,v1.0.0
AVL-043644,TEC-060,2025-12-30,Full Day,Leave,v1.0.0
AVL-043645,TEC-060,2025-12-31,Full Day,Leave,v1.0.0
AVL-043646,TEC-060,2026-01-01,,Available,v1.0.0
AVL-043647,TEC-060,2026-01-02,Full Day,Available,v1.0.0
AVL-043648,TEC-060,2026-01-03,Full Day,Available,v1.0.0
AVL-043649,TEC-060,2026-01-04,Full Day,Available,v1.0.0
AVL-043650,TEC-060,2026-01-05,Full Day,Available,v1.0.0
AVL-043651,TEC-060,2026-01-06,Full Day,Leave,v1.0.0
AVL-043652,TEC-060,2026-01-07,Full Day,Available,v1.0.0
AVL-043653,TEC-060,2026-01-08,Full Day,Available,v1.0.0
AVL-043654,TEC-060,2026-01-09,Full Day,Available,v1.0.0
AVL-043655,TEC-060,2026-01-10,Full Day,Available,v1.0.0
AVL-043656,TEC-060,2026-01-11,Full Day,Leave,v1.0.0
AVL-043657,TEC-060,2026-01-12,Full Day,Available,v1.0.0
AVL-043658,TEC-060,,Full Day,Leave,v1.0.0
AVL-043659,TEC-060,2026-01-14,Full Day,Leave,v1.0.0
AVL-043660,TEC-060,2026-01-15,Full Day,Available,v1.0.0
AVL-043661,TEC-060,2026-01-16,Full Day,Available,v1.0.0
AVL-043662,TEC-060,2026-01-17,Full Day,Leave,v1.0.0
AVL-043663,TEC-060,2026-01-18,Full Day,Leave,v1.0.0
AVL-043664,TEC-060,2026-01-19,Full Day,Available,v1.0.0
AVL-043665,TEC-060,2026-01-20,Full Day,Available,v1.0.0
AVL-043666,TEC-060,2026-01-21,Full Day,Leave,v1.0.0
AVL-043667,TEC-060,2026-01-22,Full Day,Available,v1.0.0
AVL-043668,TEC-060,2026-01-23,Full Day,Busy,v1.0.0
AVL-043669,TEC-060,2026-01-24,Full Day,Leave,v1.0.0
AVL-043670,TEC-060,2026-01-25,Full Day,Available,v1.0.0
AVL-043671,TEC-060,2026-01-26,Full Day,Available,v1.0.0
AVL-043672,TEC-060,2026-01-27,Full Day,Available,v1.0.0
AVL-043673,TEC-060,2026-01-28,Full Day,Available,v1.0.0
AVL-043674,TEC-060,2026-01-29,Full Day,Available,v1.0.0
AVL-043675,TEC-060,2026-01-30,Full Day,Available,v1.0.0
AVL-043676,TEC-060,2026-01-31,Full Day,Available,v1.0.0
AVL-043677,TEC-060,2026-02-01,Full Day,Available,v1.0.0
AVL-043678,TEC-060,2026-02-02,Full Day,Busy,v1.0.0
AVL-043679,TEC-060,2026-02-03,Full Day,Busy,v1.0.0
AVL-043680,TEC-060,2026-02-04,Full Day,Available,v1.0.0
AVL-043681,TEC-060,2026-02-05,Full Day,Leave,v1.0.0
AVL-043682,TEC-060,2026-02-06,Full Day,Available,v1.0.0
AVL-043683,TEC-060,2026-02-07,Full Day,Busy,v1.0.0
AVL-043684,TEC-060,2026-02-08,Full Day,Leave,v1.0.0
AVL-043685,TEC-060,2026-02-09,Full Day,Available,v1.0.0
AVL-043686,TEC-060,2026-02-10,Full Day,Available,v1.0.0
AVL-043687,TEC-060,2026-02-11,Full Day,Leave,v1.0.0
AVL-043688,TEC-060,,Full Day,Available,v1.0.0
AVL-043689,TEC-060,2026-02-13,Full Day,Available,v1.0.0
AVL-043690,TEC-060,2026-02-14,Full Day,Leave,v1.0.0
AVL-043691,TEC-060,2026-02-15,Full Day,Available,v1.0.0
AVL-043692,TEC-060,2026-02-16,Full Day,Busy,v1.0.0
AVL-043693,TEC-060,2026-02-17,Full Day,Available,v1.0.0
AVL-043694,TEC-060,2026-02-18,Full Day,Busy,v1.0.0
AVL-043695,TEC-060,2026-02-19,Full Day,Available,v1.0.0
AVL-043696,TEC-060,2026-02-20,Full Day,Busy,v1.0.0
AVL-043697,TEC-060,2026-02-21,Full Day,Leave,v1.0.0
AVL-043698,TEC-060,2026-02-22,Full Day,Available,v1.0.0
AVL-043699,TEC-060,2026-02-23,,Busy,v1.0.0
AVL-043700,TEC-060,2026-02-24,Full Day,Available,v1.0.0
AVL-043701,TEC-060,2026-02-25,Full Day,Available,v1.0.0
AVL-043702,TEC-060,2026-02-26,Full Day,Available,v1.0.0
AVL-043703,TEC-060,,Full Day,Available,v1.0.0
AVL-043704,TEC-060,2026-02-28,Full Day,Available,v1.0.0
AVL-043705,TEC-060,2026-03-01,Full Day,Available,v1.0.0
AVL-043706,TEC-060,2026-03-02,Full Day,Available,v1.0.0
AVL-043707,TEC-060,2026-03-03,Full Day,Available,v1.0.0
AVL-043708,TEC-060,2026-03-04,Full Day,Available,v1.0.0
AVL-043709,TEC-060,2026-03-05,Full Day,Available,v1.0.0
AVL-043710,TEC-060,2026-03-06,Full Day,Available,v1.0.0
AVL-043711,TEC-060,2026-03-07,Full Day,Available,v1.0.0
AVL-043712,TEC-060,2026-03-08,Full Day,Busy,v1.0.0
AVL-043713,TEC-060,2026-03-09,Full Day,Busy,v1.0.0
AVL-043714,TEC-060,2026-03-10,Full Day,Busy,v1.0.0
AVL-043715,TEC-060,2026-03-11,Full Day,Available,v1.0.0
AVL-043716,TEC-060,2026-03-12,Full Day,Available,v1.0.0
AVL-043717,TEC-060,2026-03-13,Full Day,Available,v1.0.0
AVL-043718,TEC-060,,Full Day,Available,v1.0.0
AVL-043719,TEC-060,2026-03-15,Full Day,Available,v1.0.0
AVL-043720,TEC-060,2026-03-16,Full Day,Busy,v1.0.0
AVL-043721,TEC-060,2026-03-17,Full Day,Available,v1.0.0
AVL-043722,TEC-060,2026-03-18,Full Day,Available,v1.0.0
AVL-043723,TEC-060,2026-03-19,Full Day,Available,v1.0.0
AVL-043724,TEC-060,2026-03-20,Full Day,Available,v1.0.0
AVL-043725,TEC-060,2026-03-21,Full Day,Available,v1.0.0
AVL-043726,TEC-060,2026-03-22,Full Day,Available,v1.0.0
AVL-043727,TEC-060,2026-03-23,Full Day,Leave,v1.0.0
AVL-043728,TEC-060,2026-03-24,Full Day,Available,v1.0.0
AVL-043729,TEC-060,2026-03-25,,Leave,v1.0.0
AVL-043730,TEC-060,2026-03-26,Full Day,Leave,v1.0.0
AVL-043731,TEC-060,2026-03-27,Full Day,Busy,v1.0.0
AVL-043732,TEC-060,2026-03-28,Full Day,Available,v1.0.0
AVL-043733,TEC-060,2026-03-29,Full Day,Busy,v1.0.0
AVL-043734,TEC-060,2026-03-30,Full Day,Available,v1.0.0
AVL-043735,TEC-060,2026-03-31,Full Day,Available,v1.0.0
AVL-043736,TEC-060,2026-04-01,Full Day,Available,v1.0.0
AVL-043737,TEC-060,2026-04-02,Full Day,Available,v1.0.0
AVL-043738,TEC-060,2026-04-03,Full Day,Busy,v1.0.0
AVL-043739,TEC-060,2026-04-04,Full Day,Available,v1.0.0
AVL-043740,TEC-060,,Full Day,Leave,v1.0.0
AVL-043741,TEC-060,2026-04-06,Full Day,Busy,v1.0.0
AVL-043742,TEC-060,2026-04-07,Full Day,Available,v1.0.0
AVL-043743,TEC-060,2026-04-08,Full Day,Available,v1.0.0
AVL-043744,TEC-060,2026-04-09,Full Day,Available,v1.0.0
AVL-043745,TEC-060,2026-04-10,Full Day,Available,v1.0.0
AVL-043746,TEC-060,2026-04-11,Full Day,Busy,v1.0.0
AVL-043747,TEC-060,2026-04-12,Full Day,Available,v1.0.0
AVL-043748,TEC-060,2026-04-13,Full Day,Available,v1.0.0
AVL-043749,TEC-060,2026-04-14,Full Day,Available,v1.0.0
AVL-043750,TEC-060,2026-04-15,Full Day,Available,v1.0.0
AVL-043751,TEC-060,2026-04-16,Full Day,Available,v1.0.0
AVL-043752,TEC-060,2026-04-17,Full Day,Available,v1.0.0
AVL-043753,TEC-060,2026-04-18,Full Day,Busy,v1.0.0
AVL-043754,TEC-060,2026-04-19,Full Day,Busy,v1.0.0
AVL-043755,TEC-060,2026-04-20,Full Day,Leave,v1.0.0
AVL-043756,TEC-060,2026-04-21,Full Day,Available,v1.0.0
AVL-043757,TEC-060,2026-04-22,Full Day,Available,v1.0.0
AVL-043758,TEC-060,2026-04-23,Full Day,Available,v1.0.0
AVL-043759,TEC-060,2026-04-24,Full Day,Busy,v1.0.0
AVL-043760,TEC-060,2026-04-25,Full Day,Available,v1.0.0
AVL-043761,TEC-060,2026-04-26,,Available,v1.0.0
AVL-043762,TEC-060,2026-04-27,Full Day,Available,v1.0.0
AVL-043763,TEC-060,2026-04-28,Full Day,Leave,v1.0.0
AVL-043764,TEC-060,2026-04-29,Full Day,Available,v1.0.0
AVL-043765,TEC-060,2026-04-30,Full Day,Available,v1.0.0
AVL-043766,TEC-060,2026-05-01,Full Day,Available,v1.0.0
AVL-043767,TEC-060,2026-05-02,Full Day,Available,v1.0.0
AVL-043768,TEC-060,2026-05-03,,Available,v1.0.0
AVL-043769,TEC-060,2026-05-04,Full Day,Available,v1.0.0
AVL-043770,TEC-060,2026-05-05,Full Day,Available,v1.0.0
AVL-043771,TEC-060,2026-05-06,Full Day,Leave,v1.0.0
AVL-043772,TEC-060,2026-05-07,Full Day,Available,v1.0.0
AVL-043773,TEC-060,2026-05-08,Full Day,Available,v1.0.0
AVL-043774,TEC-060,2026-05-09,Full Day,Available,v1.0.0
AVL-043775,TEC-060,2026-05-10,Full Day,Available,v1.0.0
AVL-043776,TEC-060,2026-05-11,Full Day,Available,v1.0.0
AVL-043777,TEC-060,2026-05-12,Full Day,Leave,v1.0.0
AVL-043778,TEC-060,2026-05-13,Full Day,Busy,v1.0.0
AVL-043779,TEC-060,2026-05-14,Full Day,Busy,v1.0.0
AVL-043780,TEC-060,2026-05-15,Full Day,Available,v1.0.0
AVL-043781,TEC-060,2026-05-16,Full Day,Leave,v1.0.0
AVL-043782,TEC-060,,Full Day,Available,v1.0.0
AVL-043783,TEC-060,2026-05-18,,Busy,v1.0.0
AVL-043784,TEC-060,2026-05-19,Full Day,Available,v1.0.0
AVL-043785,TEC-060,2026-05-20,Full Day,Available,v1.0.0
AVL-043786,TEC-060,2026-05-21,Full Day,Available,v1.0.0
AVL-043787,TEC-060,2026-05-22,Full Day,Available,v1.0.0
AVL-043788,TEC-060,2026-05-23,Full Day,Available,v1.0.0
AVL-043789,TEC-060,2026-05-24,Full Day,Available,v1.0.0
AVL-043790,TEC-060,2026-05-25,Full Day,Available,v1.0.0
AVL-043791,TEC-060,2026-05-26,Full Day,Busy,v1.0.0
AVL-043792,TEC-060,2026-05-27,Full Day,Busy,v1.0.0
AVL-043793,TEC-060,2026-05-28,Full Day,Available,v1.0.0
AVL-043794,TEC-060,2026-05-29,Full Day,Available,v1.0.0
AVL-043795,TEC-060,2026-05-30,Full Day,Available,v1.0.0
AVL-043796,TEC-060,2026-05-31,Full Day,Available,v1.0.0
AVL-043797,TEC-060,2026-06-01,Full Day,Available,v1.0.0
AVL-043798,TEC-060,2026-06-02,Full Day,Available,v1.0.0
AVL-043799,TEC-060,2026-06-03,Full Day,Leave,v1.0.0
AVL-043800,TEC-060,2026-06-04,Full Day,Available,v1.0.0
AVL-043801,TEC-061,2024-06-05,,Available,v1.0.0
AVL-043802,TEC-061,,Full Day,Available,v1.0.0
AVL-043803,TEC-061,2024-06-07,Full Day,Busy,v1.0.0
AVL-043804,TEC-061,2024-06-08,Full Day,Available,v1.0.0
AVL-043805,TEC-061,2024-06-09,Full Day,Available,v1.0.0
AVL-043806,TEC-061,2024-06-10,Full Day,Available,v1.0.0
AVL-043807,TEC-061,2024-06-11,,Leave,v1.0.0
AVL-043808,TEC-061,2024-06-12,Full Day,Available,v1.0.0
AVL-043809,TEC-061,2024-06-13,Full Day,Available,v1.0.0
AVL-043810,TEC-061,2024-06-14,Full Day,Available,v1.0.0
AVL-043811,TEC-061,2024-06-15,Full Day,Busy,v1.0.0
AVL-043812,TEC-061,2024-06-16,Full Day,Busy,v1.0.0
AVL-043813,TEC-061,2024-06-17,Full Day,Busy,v1.0.0
AVL-043814,TEC-061,2024-06-18,Full Day,Available,v1.0.0
AVL-043815,TEC-061,2024-06-19,Full Day,Busy,v1.0.0
AVL-043816,TEC-061,2024-06-20,Full Day,Available,v1.0.0
AVL-043817,TEC-061,2024-06-21,Full Day,Available,v1.0.0
AVL-043818,TEC-061,2024-06-22,,Available,v1.0.0
AVL-043819,TEC-061,2024-06-23,Full Day,Available,v1.0.0
AVL-043820,TEC-061,2024-06-24,Full Day,Busy,v1.0.0
AVL-043821,TEC-061,2024-06-25,Full Day,Leave,v1.0.0
AVL-043822,TEC-061,2024-06-26,Full Day,Available,v1.0.0
AVL-043823,TEC-061,2024-06-27,Full Day,Available,v1.0.0
AVL-043824,TEC-061,2024-06-28,Full Day,Available,v1.0.0
AVL-043825,TEC-061,2024-06-29,Full Day,Leave,v1.0.0
AVL-043826,TEC-061,2024-06-30,Full Day,Busy,v1.0.0
AVL-043827,TEC-061,2024-07-01,Full Day,Leave,v1.0.0
AVL-043828,TEC-061,2024-07-02,Full Day,Leave,v1.0.0
AVL-043829,TEC-061,2024-07-03,Full Day,Available,v1.0.0
AVL-043830,TEC-061,2024-07-04,Full Day,Available,v1.0.0
AVL-043831,TEC-061,2024-07-05,Full Day,Leave,v1.0.0
AVL-043832,TEC-061,2024-07-06,Full Day,Available,v1.0.0
AVL-043833,TEC-061,2024-07-07,Full Day,Busy,v1.0.0
AVL-043834,TEC-061,2024-07-08,Full Day,Busy,v1.0.0
AVL-043835,TEC-061,2024-07-09,Full Day,Busy,v1.0.0
AVL-043836,TEC-061,2024-07-10,Full Day,Available,v1.0.0
AVL-043837,TEC-061,2024-07-11,Full Day,Available,v1.0.0
AVL-043838,TEC-061,2024-07-12,Full Day,Available,v1.0.0
AVL-043839,TEC-061,2024-07-13,Full Day,Busy,v1.0.0
AVL-043840,TEC-061,2024-07-14,Full Day,Available,v1.0.0
AVL-043841,TEC-061,2024-07-15,Full Day,Available,v1.0.0
AVL-043842,TEC-061,2024-07-16,Full Day,Available,v1.0.0
AVL-043843,TEC-061,2024-07-17,Full Day,Available,v1.0.0
AVL-043844,TEC-061,2024-07-18,Full Day,Busy,v1.0.0
AVL-043845,TEC-061,2024-07-19,Full Day,Available,v1.0.0
AVL-043846,TEC-061,2024-07-20,Full Day,Available,v1.0.0
AVL-043847,TEC-061,2024-07-21,Full Day,Available,v1.0.0
AVL-043848,TEC-061,2024-07-22,Full Day,Busy,v1.0.0
AVL-043849,TEC-061,2024-07-23,Full Day,Leave,v1.0.0
AVL-043850,TEC-061,2024-07-24,Full Day,Available,v1.0.0
AVL-043851,TEC-061,2024-07-25,Full Day,Busy,v1.0.0
AVL-043852,TEC-061,2024-07-26,Full Day,Busy,v1.0.0
AVL-043853,TEC-061,2024-07-27,Full Day,Busy,v1.0.0
AVL-043854,TEC-061,2024-07-28,Full Day,Busy,v1.0.0
AVL-043855,TEC-061,2024-07-29,Full Day,Available,v1.0.0
AVL-043856,TEC-061,2024-07-30,Full Day,Available,v1.0.0
AVL-043857,TEC-061,2024-07-31,Full Day,Available,v1.0.0
AVL-043858,TEC-061,2024-08-01,Full Day,Available,v1.0.0
AVL-043859,TEC-061,,Full Day,Busy,v1.0.0
AVL-043860,TEC-061,2024-08-03,Full Day,Available,v1.0.0
AVL-043861,TEC-061,2024-08-04,Full Day,Available,v1.0.0
AVL-043862,TEC-061,2024-08-05,Full Day,Busy,v1.0.0
AVL-043863,TEC-061,2024-08-06,Full Day,Busy,v1.0.0
AVL-043864,TEC-061,2024-08-07,Full Day,Available,v1.0.0
AVL-043865,TEC-061,2024-08-08,Full Day,Busy,v1.0.0
AVL-043866,TEC-061,2024-08-09,,Available,v1.0.0
AVL-043867,TEC-061,2024-08-10,Full Day,Available,v1.0.0
AVL-043868,TEC-061,2024-08-11,Full Day,Available,v1.0.0
AVL-043869,TEC-061,2024-08-12,Full Day,Available,v1.0.0
AVL-043870,TEC-061,2024-08-13,Full Day,Available,v1.0.0
AVL-043871,TEC-061,,Full Day,Available,v1.0.0
AVL-043872,TEC-061,2024-08-15,Full Day,Busy,v1.0.0
AVL-043873,TEC-061,2024-08-16,Full Day,Available,v1.0.0
AVL-043874,TEC-061,2024-08-17,Full Day,Available,v1.0.0
AVL-043875,TEC-061,2024-08-18,Full Day,Available,v1.0.0
AVL-043876,TEC-061,,Full Day,Leave,v1.0.0
AVL-043877,TEC-061,2024-08-20,Full Day,Available,v1.0.0
AVL-043878,TEC-061,2024-08-21,Full Day,Available,v1.0.0
AVL-043879,TEC-061,2024-08-22,Full Day,Available,v1.0.0
AVL-043880,TEC-061,2024-08-23,Full Day,Busy,v1.0.0
AVL-043881,TEC-061,2024-08-24,Full Day,Available,v1.0.0
AVL-043882,TEC-061,2024-08-25,Full Day,Available,v1.0.0
AVL-043883,TEC-061,2024-08-26,Full Day,Leave,v1.0.0
AVL-043884,TEC-061,2024-08-27,Full Day,Available,v1.0.0
AVL-043885,TEC-061,2024-08-28,Full Day,Leave,v1.0.0
AVL-043886,TEC-061,2024-08-29,Full Day,Available,v1.0.0
AVL-043887,TEC-061,2024-08-30,Full Day,Leave,v1.0.0
AVL-043888,TEC-061,2024-08-31,Full Day,Available,v1.0.0
AVL-043889,TEC-061,2024-09-01,Full Day,Leave,v1.0.0
AVL-043890,TEC-061,2024-09-02,Full Day,Busy,v1.0.0
AVL-043891,TEC-061,2024-09-03,Full Day,Available,v1.0.0
AVL-043892,TEC-061,2024-09-04,Full Day,Leave,v1.0.0
AVL-043893,TEC-061,2024-09-05,Full Day,Busy,v1.0.0
AVL-043894,TEC-061,2024-09-06,Full Day,Leave,v1.0.0
AVL-043895,TEC-061,2024-09-07,Full Day,Available,v1.0.0
AVL-043896,TEC-061,2024-09-08,Full Day,Busy,v1.0.0
AVL-043897,TEC-061,2024-09-09,Full Day,Busy,v1.0.0
AVL-043898,TEC-061,2024-09-10,Full Day,Available,v1.0.0
AVL-043899,TEC-061,2024-09-11,Full Day,Available,v1.0.0
AVL-043900,TEC-061,,Full Day,Available,v1.0.0
AVL-043901,TEC-061,2024-09-13,Full Day,Available,v1.0.0
AVL-043902,TEC-061,2024-09-14,Full Day,Busy,v1.0.0
AVL-043903,TEC-061,2024-09-15,Full Day,Busy,v1.0.0
AVL-043904,TEC-061,2024-09-16,Full Day,Available,v1.0.0
AVL-043905,TEC-061,2024-09-17,Full Day,Available,v1.0.0
AVL-043906,TEC-061,2024-09-18,Full Day,Available,v1.0.0
AVL-043907,TEC-061,2024-09-19,Full Day,Available,v1.0.0
AVL-043908,TEC-061,2024-09-20,Full Day,Busy,v1.0.0
AVL-043909,TEC-061,2024-09-21,Full Day,Available,v1.0.0
AVL-043910,TEC-061,2024-09-22,Full Day,Busy,v1.0.0
AVL-043911,TEC-061,2024-09-23,Full Day,Busy,v1.0.0
AVL-043912,TEC-061,2024-09-24,Full Day,Available,v1.0.0
AVL-043913,TEC-061,2024-09-25,Full Day,Available,v1.0.0
AVL-043914,TEC-061,2024-09-26,Full Day,Available,v1.0.0
AVL-043915,TEC-061,2024-09-27,Full Day,Busy,v1.0.0
AVL-043916,TEC-061,2024-09-28,Full Day,Available,v1.0.0
AVL-043917,TEC-061,2024-09-29,Full Day,Available,v1.0.0
AVL-043918,TEC-061,2024-09-30,Full Day,Leave,v1.0.0
AVL-043919,TEC-061,2024-10-01,Full Day,Available,v1.0.0
AVL-043920,TEC-061,2024-10-02,Full Day,Busy,v1.0.0
AVL-043921,TEC-061,2024-10-03,Full Day,Available,v1.0.0
AVL-043922,TEC-061,2024-10-04,Full Day,Available,v1.0.0
AVL-043923,TEC-061,2024-10-05,Full Day,Available,v1.0.0
AVL-043924,TEC-061,2024-10-06,Full Day,Leave,v1.0.0
AVL-043925,TEC-061,2024-10-07,Full Day,Available,v1.0.0
AVL-043926,TEC-061,2024-10-08,Full Day,Leave,v1.0.0
AVL-043927,TEC-061,2024-10-09,Full Day,Busy,v1.0.0
AVL-043928,TEC-061,2024-10-10,Full Day,Available,v1.0.0
AVL-043929,TEC-061,2024-10-11,Full Day,Available,v1.0.0
AVL-043930,TEC-061,2024-10-12,Full Day,Available,v1.0.0
AVL-043931,TEC-061,2024-10-13,Full Day,Leave,v1.0.0
AVL-043932,TEC-061,2024-10-14,Full Day,Leave,v1.0.0
AVL-043933,TEC-061,2024-10-15,Full Day,Available,v1.0.0
AVL-043934,TEC-061,2024-10-16,Full Day,Available,v1.0.0
AVL-043935,TEC-061,,Full Day,Available,v1.0.0
AVL-043936,TEC-061,2024-10-18,Full Day,Busy,v1.0.0
AVL-043937,TEC-061,,Full Day,Available,v1.0.0
AVL-043938,TEC-061,2024-10-20,Full Day,Busy,v1.0.0
AVL-043939,TEC-061,2024-10-21,Full Day,Available,v1.0.0
AVL-043940,TEC-061,2024-10-22,Full Day,Available,v1.0.0
AVL-043941,TEC-061,2024-10-23,Full Day,Available,v1.0.0
AVL-043942,TEC-061,2024-10-24,Full Day,Available,v1.0.0
AVL-043943,TEC-061,2024-10-25,Full Day,Available,v1.0.0
AVL-043944,TEC-061,2024-10-26,Full Day,Busy,v1.0.0
AVL-043945,TEC-061,2024-10-27,,Busy,v1.0.0
AVL-043946,TEC-061,2024-10-28,Full Day,Available,v1.0.0
AVL-043947,TEC-061,2024-10-29,Full Day,Available,v1.0.0
AVL-043948,TEC-061,,Full Day,Busy,v1.0.0
AVL-043949,TEC-061,2024-10-31,Full Day,Available,v1.0.0
AVL-043950,TEC-061,2024-11-01,Full Day,Available,v1.0.0
AVL-043951,TEC-061,2024-11-02,Full Day,Leave,v1.0.0
AVL-043952,TEC-061,2024-11-03,Full Day,Available,v1.0.0
AVL-043953,TEC-061,2024-11-04,Full Day,Available,v1.0.0
AVL-043954,TEC-061,2024-11-05,Full Day,Leave,v1.0.0
AVL-043955,TEC-061,2024-11-06,Full Day,Available,v1.0.0
AVL-043956,TEC-061,2024-11-07,Full Day,Available,v1.0.0
AVL-043957,TEC-061,2024-11-08,Full Day,Available,v1.0.0
AVL-043958,TEC-061,2024-11-09,Full Day,Available,v1.0.0
AVL-043959,TEC-061,2024-11-10,,Available,v1.0.0
AVL-043960,TEC-061,2024-11-11,Full Day,Available,v1.0.0
AVL-043961,TEC-061,,Full Day,Available,v1.0.0
AVL-043962,TEC-061,2024-11-13,,Available,v1.0.0
AVL-043963,TEC-061,2024-11-14,Full Day,Available,v1.0.0
AVL-043964,TEC-061,2024-11-15,Full Day,Busy,v1.0.0
AVL-043965,TEC-061,2024-11-16,Full Day,Available,v1.0.0
AVL-043966,TEC-061,2024-11-17,Full Day,Available,v1.0.0
AVL-043967,TEC-061,2024-11-18,Full Day,Available,v1.0.0
AVL-043968,TEC-061,2024-11-19,Full Day,Leave,v1.0.0
AVL-043969,TEC-061,,Full Day,Available,v1.0.0
AVL-043970,TEC-061,2024-11-21,,Leave,v1.0.0
AVL-043971,TEC-061,2024-11-22,Full Day,Available,v1.0.0
AVL-043972,TEC-061,2024-11-23,Full Day,Leave,v1.0.0
AVL-043973,TEC-061,2024-11-24,Full Day,Leave,v1.0.0
AVL-043974,TEC-061,2024-11-25,Full Day,Busy,v1.0.0
AVL-043975,TEC-061,2024-11-26,Full Day,Available,v1.0.0
AVL-043976,TEC-061,2024-11-27,Full Day,Busy,v1.0.0
AVL-043977,TEC-061,2024-11-28,Full Day,Available,v1.0.0
AVL-043978,TEC-061,2024-11-29,Full Day,Busy,v1.0.0
AVL-043979,TEC-061,2024-11-30,Full Day,Busy,v1.0.0
AVL-043980,TEC-061,2024-12-01,Full Day,Busy,v1.0.0
AVL-043981,TEC-061,2024-12-02,Full Day,Leave,v1.0.0
AVL-043982,TEC-061,2024-12-03,Full Day,Leave,v1.0.0
AVL-043983,TEC-061,,Full Day,Available,v1.0.0
AVL-043984,TEC-061,2024-12-05,Full Day,Leave,v1.0.0
AVL-043985,TEC-061,2024-12-06,Full Day,Available,v1.0.0
AVL-043986,TEC-061,2024-12-07,Full Day,Available,v1.0.0
AVL-043987,TEC-061,2024-12-08,Full Day,Leave,v1.0.0
AVL-043988,TEC-061,2024-12-09,Full Day,Leave,v1.0.0
AVL-043989,TEC-061,2024-12-10,Full Day,Available,v1.0.0
AVL-043990,TEC-061,2024-12-11,Full Day,Available,v1.0.0
