history_id,technician_id,request_id,category,success_rate,resolution_hours,dataset_version
THX-046154,TEC-023,REQ-001448,Security,1.0,3.8,v1.0.0
THX-046155,TEC-067,REQ-019328,HVAC,0.77,59.78,v1.0.0
THX-046156,TEC-008,REQ-007020,Lift,0.72,16.68,v1.0.0
THX-046157,TEC-002,REQ-006119,Water Leakage,0.812,1.09,v1.0.0
THX-046158,TEC-056,REQ-014784,Fire Safety,0.515,5.47,v1.0.0
THX-046159,TEC-036,REQ-009072,Water Supply,0.706,1.38,v1.0.0
THX-046160,TEC-023,REQ-017814,Water Supply,1.0,8.44,v1.0.0
THX-046161,TEC-017,REQ-013911,,1.0,4.58,v1.0.0
THX-046162,TEC-058,REQ-007220,Electrical,0.871,68.99,v1.0.0
THX-046163,TEC-018,REQ-019320,HVAC,0.979,35.45,v1.0.0
THX-046164,TEC-041,REQ-002847,Water Supply,0.88,10.14,v1.0.0
THX-046165,TEC-014,REQ-018683,,0.952,2.05,v1.0.0
THX-046166,TEC-028,REQ-011771,Water Supply,1.0,10.84,v1.0.0
THX-046167,TEC-004,REQ-020644,Parking,0.804,74.22,v1.0.0
THX-046168,TEC-028,REQ-015775,Parking,0.964,18.28,v1.0.0
THX-046169,TEC-006,REQ-017278,Water Supply,0.621,26.14,v1.0.0
THX-046170,TEC-012,REQ-006468,Water Leakage,1.0,13.7,v1.0.0
THX-046171,TEC-015,REQ-017426,Security,0.952,3.93,v1.0.0
THX-046172,TEC-003,REQ-010528,Parking,0.989,99.63,v1.0.0
THX-046173,TEC-047,REQ-004282,Fire Safety,0.582,1.62,v1.0.0
THX-046174,TEC-028,REQ-014944,Water Leakage,1.0,7.27,v1.0.0
THX-046175,TEC-005,REQ-020000,Noise,0.964,39.25,v1.0.0
THX-046176,TEC-021,REQ-006486,Security,0.811,45.69,v1.0.0
THX-046177,TEC-022,REQ-007400,Lift,0.896,1.28,v1.0.0
THX-046178,TEC-026,REQ-007867,Electrical,0.909,33.99,v1.0.0
THX-046179,TEC-006,REQ-015597,Electrical,0.571,19.62,v1.0.0
THX-046180,TEC-048,REQ-017866,Fire Safety,0.504,17.92,v1.0.0
THX-046181,TEC-027,REQ-021183,Parking,0.848,92.01,v1.0.0
THX-046182,TEC-003,REQ-018307,Security,1.0,11.32,v1.0.0
THX-046183,TEC-072,REQ-014376,Lift,0.878,6.0,v1.0.0
THX-046184,TEC-025,REQ-001885,Lift,0.957,2.73,v1.0.0
THX-046185,TEC-031,REQ-018033,Water Leakage,0.6,18.29,v1.0.0
THX-046186,TEC-012,REQ-020182,Plumbing,0.984,44.41,v1.0.0
THX-046187,TEC-029,REQ-008177,Water Leakage,,11.07,v1.0.0
THX-046188,TEC-015,REQ-002209,Parking,1.0,10.03,v1.0.0
THX-046189,TEC-033,REQ-020297,Water Leakage,0.757,8.2,v1.0.0
THX-046190,TEC-039,REQ-008866,Water Leakage,1.0,,v1.0.0
THX-046191,TEC-052,REQ-013352,Fire Safety,0.909,4.36,v1.0.0
THX-046192,TEC-025,REQ-018789,Noise,0.911,72.76,v1.0.0
THX-046193,TEC-011,REQ-011671,Lift,0.775,3.14,v1.0.0
THX-046194,TEC-038,REQ-006411,Water Leakage,0.986,,v1.0.0
THX-046195,TEC-044,REQ-016926,Water Supply,0.501,20.74,v1.0.0
THX-046196,TEC-013,REQ-017121,Electrical,0.688,47.14,v1.0.0
THX-046197,TEC-007,REQ-018213,Noise,0.933,8.96,v1.0.0
THX-046198,TEC-057,REQ-019070,Electrical,0.925,9.94,v1.0.0
THX-046199,TEC-025,REQ-020519,HVAC,1.0,32.96,v1.0.0
THX-046200,TEC-053,REQ-014462,Fire Safety,0.972,7.48,v1.0.0
THX-046201,TEC-047,REQ-013468,Fire Safety,0.624,8.07,v1.0.0
THX-046202,TEC-016,REQ-006142,Security,0.768,56.15,v1.0.0
THX-046203,TEC-028,REQ-002578,Noise,1.0,35.66,v1.0.0
THX-046204,TEC-020,REQ-005545,Plumbing,0.812,38.72,v1.0.0
THX-046205,TEC-048,REQ-012626,Fire Safety,0.538,30.76,v1.0.0
THX-046206,TEC-016,REQ-019561,Fire Safety,0.808,1.03,v1.0.0
THX-046207,TEC-017,REQ-010702,HVAC,1.0,15.78,v1.0.0
THX-046208,TEC-024,REQ-000809,Water Leakage,1.0,,v1.0.0
THX-046209,TEC-053,REQ-001011,Electrical,,,v1.0.0
THX-046210,TEC-012,REQ-020754,Water Leakage,0.858,3.09,v1.0.0
THX-046211,TEC-009,REQ-021485,Water Leakage,,9.87,v1.0.0
THX-046212,TEC-021,REQ-000785,Lift,0.873,14.89,v1.0.0
THX-046213,TEC-024,REQ-002598,Water Leakage,1.0,14.12,v1.0.0
THX-046214,TEC-016,REQ-001298,Plumbing,0.815,,v1.0.0
THX-046215,TEC-078,REQ-021219,Fire Safety,0.619,3.33,v1.0.0
THX-046216,TEC-063,REQ-015663,HVAC,0.704,3.64,v1.0.0
THX-046217,TEC-027,REQ-020832,Electrical,0.904,,v1.0.0
THX-046218,TEC-050,REQ-002060,Electrical,0.981,4.88,v1.0.0
THX-046219,TEC-021,REQ-003060,Security,0.843,,v1.0.0
THX-046220,TEC-044,REQ-000046,Plumbing,0.643,10.11,v1.0.0
THX-046221,TEC-027,REQ-018483,HVAC,1.0,8.92,v1.0.0
THX-046222,TEC-035,REQ-012914,Water Leakage,0.992,1.08,v1.0.0
THX-046223,TEC-008,REQ-020713,Parking,0.716,,v1.0.0
THX-046224,TEC-009,REQ-020730,Noise,0.744,91.13,v1.0.0
THX-046225,TEC-023,REQ-007324,Water Supply,0.956,12.78,v1.0.0
THX-046226,TEC-026,REQ-006355,Electrical,0.961,10.7,v1.0.0
THX-046227,TEC-024,REQ-002002,Noise,0.994,30.49,v1.0.0
THX-046228,TEC-039,REQ-006853,Plumbing,1.0,33.62,v1.0.0
THX-046229,TEC-026,REQ-012440,Lift,0.94,10.77,v1.0.0
THX-046230,TEC-005,REQ-007290,Security,0.748,35.11,v1.0.0
THX-046231,TEC-014,REQ-014666,Parking,1.0,69.91,v1.0.0
THX-046232,TEC-014,REQ-014314,Parking,0.751,24.11,v1.0.0
THX-046233,TEC-003,REQ-005903,Parking,1.0,20.88,v1.0.0
THX-046234,TEC-064,REQ-017818,HVAC,0.952,10.93,v1.0.0
THX-046235,TEC-079,REQ-009979,Security,0.886,,v1.0.0
THX-046236,TEC-027,REQ-001364,Parking,0.969,18.04,v1.0.0
THX-046237,TEC-008,REQ-009068,Plumbing,0.824,13.08,v1.0.0
THX-046238,TEC-005,REQ-004153,Fire Safety,0.726,16.31,v1.0.0
THX-046239,TEC-040,REQ-013195,Water Supply,0.859,3.6,v1.0.0
THX-046240,TEC-039,REQ-003118,Water Leakage,0.993,2.35,v1.0.0
THX-046241,TEC-007,REQ-013709,Security,1.0,10.04,v1.0.0
THX-046242,TEC-073,REQ-011250,Security,0.535,20.39,v1.0.0
THX-046243,TEC-027,REQ-018499,Parking,0.986,45.32,v1.0.0
THX-046244,TEC-021,REQ-019127,Water Leakage,0.933,3.51,v1.0.0
THX-046245,TEC-006,REQ-014027,,0.593,19.62,v1.0.0
THX-046246,TEC-019,REQ-000814,Plumbing,0.993,42.25,v1.0.0
THX-046247,TEC-003,REQ-007373,Electrical,1.0,14.22,v1.0.0
THX-046248,TEC-001,REQ-013988,Fire Safety,0.522,9.82,v1.0.0
THX-046249,TEC-010,REQ-002612,Water Leakage,0.927,8.69,v1.0.0
THX-046250,TEC-008,REQ-013541,Lift,0.732,15.52,v1.0.0
THX-046251,TEC-001,REQ-018544,Lift,0.728,21.71,v1.0.0
THX-046252,TEC-020,REQ-009837,Parking,0.784,52.76,v1.0.0
THX-046253,TEC-011,REQ-015348,Lift,0.72,1.76,v1.0.0
THX-046254,TEC-021,REQ-019573,Parking,0.764,75.9,v1.0.0
THX-046255,TEC-012,REQ-004634,Lift,1.0,12.9,v1.0.0
THX-046256,TEC-009,REQ-005895,Parking,0.786,32.33,v1.0.0
THX-046257,TEC-003,REQ-015724,Noise,,98.01,v1.0.0
THX-046258,TEC-046,REQ-008095,Water Leakage,0.999,1.93,v1.0.0
THX-046259,TEC-015,REQ-016189,Parking,1.0,26.6,v1.0.0
THX-046260,TEC-025,REQ-012043,Noise,0.985,58.17,v1.0.0
THX-046261,TEC-004,REQ-005294,Plumbing,,15.4,v1.0.0
THX-046262,TEC-020,REQ-006082,Electrical,0.599,5.52,v1.0.0
THX-046263,TEC-018,REQ-010086,Noise,0.978,61.17,v1.0.0
THX-046264,TEC-034,REQ-016182,Water Supply,0.734,18.61,v1.0.0
THX-046265,TEC-060,REQ-007381,Fire Safety,0.922,,v1.0.0
THX-046266,TEC-010,REQ-016263,Lift,0.989,2.62,v1.0.0
THX-046267,TEC-020,REQ-005513,Security,0.947,14.41,v1.0.0
THX-046268,TEC-021,REQ-010829,Electrical,0.867,10.17,v1.0.0
THX-046269,TEC-011,REQ-006465,Noise,0.588,36.75,v1.0.0
THX-046270,TEC-002,REQ-018262,HVAC,0.734,52.77,v1.0.0
THX-046271,TEC-020,REQ-006656,Parking,0.763,24.05,v1.0.0
THX-046272,TEC-019,REQ-007094,Noise,1.0,8.59,v1.0.0
THX-046273,TEC-019,REQ-004518,Water Supply,0.959,11.53,v1.0.0
THX-046274,TEC-068,REQ-011839,HVAC,0.804,6.49,v1.0.0
THX-046275,TEC-011,REQ-000334,Security,,17.49,v1.0.0
THX-046276,TEC-027,REQ-015735,Electrical,0.965,45.72,v1.0.0
THX-046277,TEC-021,REQ-000114,Water Supply,0.77,3.17,v1.0.0
THX-046278,TEC-021,REQ-002396,Water Supply,0.713,4.97,v1.0.0
THX-046279,TEC-024,REQ-016988,Noise,0.953,101.61,v1.0.0
THX-046280,TEC-017,REQ-004009,Parking,1.0,18.02,v1.0.0
THX-046281,TEC-047,REQ-020246,Fire Safety,0.573,8.23,v1.0.0
THX-046282,TEC-007,REQ-012245,Lift,0.95,3.85,v1.0.0
THX-046283,TEC-022,REQ-006592,Parking,0.735,79.34,v1.0.0
THX-046284,TEC-068,REQ-010220,HVAC,0.935,,v1.0.0
THX-046285,TEC-005,REQ-007380,Parking,0.803,36.36,v1.0.0
THX-046286,TEC-008,REQ-003779,HVAC,0.775,34.44,v1.0.0
THX-046287,TEC-011,REQ-020942,HVAC,0.597,7.38,v1.0.0
THX-046288,TEC-025,REQ-010715,Security,0.897,3.14,v1.0.0
THX-046289,TEC-079,REQ-009979,Security,0.874,3.43,v1.0.0
THX-046290,TEC-046,REQ-014678,Water Leakage,,12.28,v1.0.0
THX-046291,TEC-027,REQ-004373,Security,1.0,6.25,v1.0.0
THX-046292,TEC-002,REQ-001702,Security,0.75,5.33,v1.0.0
THX-046293,TEC-026,REQ-006017,Electrical,0.919,5.03,v1.0.0
THX-046294,TEC-002,REQ-014369,Fire Safety,0.829,13.75,v1.0.0
THX-046295,TEC-041,REQ-020972,Water Supply,1.0,36.55,v1.0.0
THX-046296,TEC-034,REQ-007544,Water Leakage,0.908,15.61,v1.0.0
THX-046297,TEC-028,REQ-019800,HVAC,0.948,1.2,v1.0.0
THX-046298,TEC-017,REQ-012698,Noise,0.974,64.2,v1.0.0
THX-046299,TEC-068,REQ-010863,HVAC,,71.23,v1.0.0
THX-046300,TEC-001,REQ-008733,Noise,0.597,52.25,v1.0.0
THX-046301,TEC-018,REQ-000630,HVAC,0.784,32.04,v1.0.0
THX-046302,TEC-026,REQ-006270,Lift,0.982,10.79,v1.0.0
THX-046303,TEC-007,REQ-000481,Lift,0.858,1.14,v1.0.0
THX-046304,TEC-010,REQ-014658,Lift,1.0,5.16,v1.0.0
THX-046305,TEC-005,REQ-004461,HVAC,0.747,39.17,v1.0.0
THX-046306,TEC-015,REQ-005935,Water Leakage,1.0,,v1.0.0
THX-046307,TEC-028,REQ-009037,Noise,0.927,39.85,v1.0.0
THX-046308,TEC-015,REQ-004347,Lift,1.0,4.43,v1.0.0
THX-046309,TEC-014,REQ-001022,Parking,0.906,22.15,v1.0.0
THX-046310,TEC-016,REQ-021521,Electrical,0.633,103.84,v1.0.0
THX-046311,TEC-013,REQ-018531,Water Leakage,0.672,9.46,v1.0.0
THX-046312,TEC-028,REQ-004689,Electrical,1.0,96.22,v1.0.0
THX-046313,TEC-004,REQ-006606,Parking,0.907,50.78,v1.0.0
THX-046314,TEC-065,REQ-010113,HVAC,0.961,13.97,v1.0.0
THX-046315,TEC-026,REQ-011751,Fire Safety,0.887,3.34,v1.0.0
THX-046316,TEC-072,REQ-006510,Lift,0.846,1.42,v1.0.0
THX-046317,TEC-012,REQ-003654,Parking,0.981,70.2,v1.0.0
THX-046318,TEC-025,REQ-020370,Water Supply,0.952,31.62,v1.0.0
THX-046319,TEC-018,REQ-003652,Water Supply,0.841,,v1.0.0
THX-046320,TEC-019,REQ-007151,Plumbing,1.0,64.63,v1.0.0
THX-046321,TEC-028,REQ-006454,Security,0.766,14.14,v1.0.0
THX-046322,TEC-060,REQ-000400,Fire Safety,1.0,10.32,v1.0.0
THX-046323,TEC-025,REQ-015011,Water Leakage,1.0,11.38,v1.0.0
THX-046324,TEC-012,REQ-007774,Parking,0.946,68.86,v1.0.0
THX-046325,TEC-008,REQ-015926,Fire Safety,0.806,2.82,v1.0.0
THX-046326,TEC-005,REQ-017506,Fire Safety,0.884,5.21,v1.0.0
THX-046327,TEC-023,REQ-000493,Electrical,1.0,49.62,v1.0.0
THX-046328,TEC-019,REQ-006616,HVAC,1.0,,v1.0.0
THX-046329,TEC-006,REQ-012210,Parking,0.757,88.09,v1.0.0
THX-046330,TEC-040,REQ-005425,Water Leakage,,8.47,v1.0.0
THX-046331,TEC-009,REQ-004419,HVAC,0.725,50.25,v1.0.0
THX-046332,TEC-006,REQ-016922,Security,0.577,6.95,v1.0.0
THX-046333,TEC-063,REQ-008151,HVAC,0.941,6.25,v1.0.0
THX-046334,TEC-008,REQ-005272,Water Leakage,0.83,14.9,v1.0.0
THX-046335,TEC-038,REQ-012292,Water Supply,1.0,9.14,v1.0.0
THX-046336,TEC-008,REQ-008638,Water Supply,0.58,10.56,v1.0.0
THX-046337,TEC-021,REQ-008984,HVAC,0.714,8.54,v1.0.0
THX-046338,TEC-005,REQ-006508,Plumbing,0.893,10.58,v1.0.0
THX-046339,TEC-006,REQ-015584,,0.672,8.45,v1.0.0
THX-046340,TEC-009,REQ-001899,HVAC,0.838,17.54,v1.0.0
THX-046341,TEC-021,REQ-003590,Lift,,2.26,v1.0.0
THX-046342,TEC-036,REQ-001821,Water Leakage,0.557,24.35,v1.0.0
THX-046343,TEC-001,REQ-012031,Noise,0.636,21.14,v1.0.0
THX-046344,TEC-033,REQ-017444,Water Supply,0.619,49.94,v1.0.0
THX-046345,TEC-041,REQ-014072,Water Leakage,0.994,5.69,v1.0.0
THX-046346,TEC-007,REQ-001415,Noise,0.92,73.52,v1.0.0
THX-046347,TEC-020,REQ-011940,Noise,0.877,32.71,v1.0.0
THX-046348,TEC-028,REQ-018465,Electrical,,12.25,v1.0.0
THX-046349,TEC-001,REQ-003943,Parking,0.669,41.18,v1.0.0
THX-046350,TEC-015,REQ-014234,Parking,1.0,30.74,v1.0.0
THX-046351,TEC-010,REQ-015431,Water Supply,0.907,43.17,v1.0.0
THX-046352,TEC-049,REQ-014532,Fire Safety,0.861,6.11,v1.0.0
THX-046353,TEC-032,REQ-012664,Water Leakage,0.683,1.9,v1.0.0
THX-046354,TEC-009,REQ-012877,Lift,0.827,5.44,v1.0.0
THX-046355,TEC-021,REQ-006193,HVAC,0.859,1.67,v1.0.0
THX-046356,TEC-022,REQ-007719,Water Supply,0.953,11.49,v1.0.0
THX-046357,TEC-020,REQ-007176,Noise,0.873,41.51,v1.0.0
THX-046358,TEC-024,REQ-003748,Fire Safety,0.908,8.58,v1.0.0
THX-046359,TEC-003,REQ-019629,HVAC,1.0,105.85,v1.0.0
THX-046360,TEC-015,REQ-019964,Fire Safety,0.842,3.02,v1.0.0
THX-046361,TEC-004,REQ-020637,,0.777,5.98,v1.0.0
THX-046362,TEC-002,REQ-019295,Water Supply,0.786,37.92,v1.0.0
THX-046363,TEC-014,REQ-004241,,0.866,33.43,v1.0.0
THX-046364,TEC-001,REQ-009665,HVAC,0.646,3.2,v1.0.0
THX-046365,TEC-013,REQ-004196,Security,0.518,16.8,v1.0.0
THX-046366,TEC-016,REQ-016392,Noise,0.71,,v1.0.0
THX-046367,TEC-003,REQ-019085,Noise,1.0,70.43,v1.0.0
THX-046368,TEC-031,REQ-019741,Plumbing,0.551,16.3,v1.0.0
THX-046369,TEC-015,REQ-008616,Lift,0.991,3.46,v1.0.0
THX-046370,TEC-011,REQ-008531,Noise,0.668,51.95,v1.0.0
THX-046371,TEC-012,REQ-019987,HVAC,1.0,32.72,v1.0.0
THX-046372,TEC-008,REQ-014306,Plumbing,0.821,5.15,v1.0.0
THX-046373,TEC-024,REQ-003422,Noise,0.938,44.91,v1.0.0
THX-046374,TEC-012,REQ-010187,Water Supply,0.967,8.7,v1.0.0
THX-046375,TEC-001,REQ-008096,Noise,0.595,54.24,v1.0.0
THX-046376,TEC-001,REQ-007779,Security,0.577,4.91,v1.0.0
THX-046377,TEC-040,REQ-008458,Plumbing,0.907,3.17,v1.0.0
THX-046378,TEC-020,REQ-020817,Lift,0.947,6.65,v1.0.0
THX-046379,TEC-003,REQ-016707,Lift,0.894,10.74,v1.0.0
THX-046380,TEC-025,REQ-012215,HVAC,0.977,99.95,v1.0.0
THX-046381,TEC-008,REQ-003711,Noise,0.715,48.59,v1.0.0
THX-046382,TEC-009,REQ-008878,Plumbing,0.966,25.97,v1.0.0
THX-046383,TEC-027,REQ-016862,Noise,0.977,,v1.0.0
THX-046384,TEC-070,REQ-017381,Lift,0.469,26.27,v1.0.0
THX-046385,TEC-014,REQ-013759,Parking,0.851,90.28,v1.0.0
THX-046386,TEC-041,REQ-001089,,0.933,6.42,v1.0.0
THX-046387,TEC-007,REQ-019695,Lift,0.839,4.19,v1.0.0
THX-046388,TEC-009,REQ-015667,HVAC,0.859,82.67,v1.0.0
THX-046389,TEC-003,REQ-010543,Noise,1.0,46.41,v1.0.0
THX-046390,TEC-019,REQ-004984,Noise,1.0,37.29,v1.0.0
THX-046391,TEC-013,REQ-018337,Plumbing,0.622,46.37,v1.0.0
THX-046392,TEC-028,REQ-004025,Electrical,,10.49,v1.0.0
THX-046393,TEC-040,REQ-008900,Plumbing,0.975,15.09,v1.0.0
THX-046394,TEC-025,REQ-011098,,1.0,31.26,v1.0.0
THX-046395,TEC-019,REQ-016282,Parking,0.942,35.13,v1.0.0
THX-046396,TEC-007,REQ-016255,Fire Safety,1.0,4.55,v1.0.0
THX-046397,TEC-002,REQ-021110,HVAC,0.663,45.9,v1.0.0
THX-046398,TEC-001,REQ-006981,Security,0.684,10.19,v1.0.0
THX-046399,TEC-022,REQ-008263,Security,0.84,12.56,v1.0.0
THX-046400,TEC-028,REQ-016930,HVAC,0.915,12.04,v1.0.0
THX-046401,TEC-020,REQ-011827,Noise,0.807,34.14,v1.0.0
THX-046402,TEC-005,REQ-006508,Plumbing,0.688,,v1.0.0
THX-046403,TEC-017,REQ-011422,Parking,1.0,45.45,v1.0.0
THX-046404,TEC-019,REQ-005427,Noise,1.0,43.71,v1.0.0
THX-046405,TEC-012,REQ-017559,Parking,0.821,80.45,v1.0.0
THX-046406,TEC-002,REQ-016666,Water Leakage,0.736,5.25,v1.0.0
THX-046407,TEC-028,REQ-000498,,0.883,1.86,v1.0.0
THX-046408,TEC-006,REQ-020681,Fire Safety,0.682,9.75,v1.0.0
THX-046409,TEC-019,REQ-018236,Lift,1.0,10.22,v1.0.0
THX-046410,TEC-022,REQ-002211,Parking,0.876,102.03,v1.0.0
THX-046411,TEC-009,REQ-005020,Parking,0.754,38.8,v1.0.0
THX-046412,TEC-013,REQ-020288,Fire Safety,0.501,11.51,v1.0.0
THX-046413,TEC-027,REQ-015788,Lift,1.0,2.56,v1.0.0
THX-046414,TEC-021,REQ-021381,HVAC,,16.57,v1.0.0
THX-046415,TEC-007,REQ-000429,Water Leakage,0.732,3.81,v1.0.0
THX-046416,TEC-024,REQ-020424,Lift,0.982,14.78,v1.0.0
THX-046417,TEC-019,REQ-001604,Water Supply,0.901,107.19,v1.0.0
THX-046418,TEC-036,REQ-000361,Water Leakage,0.549,4.37,v1.0.0
THX-046419,TEC-073,REQ-021534,,0.47,1.73,v1.0.0
THX-046420,TEC-008,REQ-011129,Parking,0.63,91.03,v1.0.0
THX-046421,TEC-010,REQ-000725,Water Supply,1.0,8.84,v1.0.0
THX-046422,TEC-029,REQ-018492,Water Leakage,0.962,15.28,v1.0.0
THX-046423,TEC-003,REQ-008428,,0.916,105.98,v1.0.0
THX-046424,TEC-002,REQ-020550,Plumbing,0.821,22.23,v1.0.0
THX-046425,TEC-012,REQ-004508,Plumbing,1.0,,v1.0.0
THX-046426,TEC-010,REQ-003978,Water Supply,1.0,48.96,v1.0.0
THX-046427,TEC-015,REQ-000930,HVAC,1.0,13.12,v1.0.0
THX-046428,TEC-029,REQ-015628,Water Leakage,0.886,1.28,v1.0.0
THX-046429,TEC-027,REQ-014045,Lift,1.0,1.24,v1.0.0
THX-046430,TEC-028,REQ-010943,HVAC,0.878,105.13,v1.0.0
THX-046431,TEC-001,REQ-014054,HVAC,0.65,33.22,v1.0.0
THX-046432,TEC-047,REQ-006912,Electrical,0.711,22.65,v1.0.0
THX-046433,TEC-013,REQ-011935,Parking,0.568,34.5,v1.0.0
THX-046434,TEC-020,REQ-009017,Water Supply,0.551,20.15,v1.0.0
THX-046435,TEC-069,REQ-018700,Lift,0.929,1.77,v1.0.0
THX-046436,TEC-060,REQ-001330,Fire Safety,0.932,4.2,v1.0.0
THX-046437,TEC-008,REQ-009256,HVAC,0.835,12.66,v1.0.0
THX-046438,TEC-028,REQ-006314,Noise,0.925,72.65,v1.0.0
THX-046439,TEC-012,REQ-002792,Water Leakage,0.99,7.01,v1.0.0
THX-046440,TEC-016,REQ-013437,Electrical,0.682,105.15,v1.0.0
THX-046441,TEC-040,REQ-013195,,0.9,3.6,v1.0.0
THX-046442,TEC-001,REQ-017795,Noise,0.585,21.24,v1.0.0
THX-046443,TEC-045,REQ-010369,Water Supply,0.939,40.54,v1.0.0
THX-046444,TEC-021,REQ-000096,Fire Safety,0.936,2.7,v1.0.0
THX-046445,TEC-013,REQ-002479,,0.74,11.61,v1.0.0
THX-046446,TEC-028,REQ-010409,Water Supply,,32.85,v1.0.0
THX-046447,TEC-020,REQ-009046,Plumbing,0.847,4.44,v1.0.0
THX-046448,TEC-076,REQ-003805,Security,0.796,5.38,v1.0.0
THX-046449,TEC-018,REQ-020157,Water Leakage,0.73,2.61,v1.0.0
THX-046450,TEC-011,REQ-015212,Parking,0.793,62.78,v1.0.0
THX-046451,TEC-003,REQ-017298,Noise,1.0,39.39,v1.0.0
THX-046452,TEC-019,REQ-020106,Electrical,0.964,9.34,v1.0.0
THX-046453,TEC-002,REQ-016217,Fire Safety,0.897,6.25,v1.0.0
THX-046454,TEC-022,REQ-016911,Security,0.838,2.57,v1.0.0
THX-046455,TEC-034,REQ-003783,Water Supply,0.771,4.88,v1.0.0
THX-046456,TEC-044,REQ-009906,Water Supply,0.763,21.59,v1.0.0
THX-046457,TEC-023,REQ-002777,Parking,0.957,,v1.0.0
THX-046458,TEC-058,REQ-017693,Fire Safety,0.943,1.98,v1.0.0
THX-046459,TEC-038,REQ-019406,Water Leakage,0.942,,v1.0.0
THX-046460,TEC-027,REQ-012461,Security,0.912,3.18,v1.0.0
THX-046461,TEC-015,REQ-020263,Security,0.969,14.82,v1.0.0
THX-046462,TEC-016,REQ-007003,Lift,0.557,4.17,v1.0.0
THX-046463,TEC-032,REQ-005160,Water Leakage,0.691,5.51,v1.0.0
THX-046464,TEC-051,REQ-007853,Electrical,1.0,25.19,v1.0.0
THX-046465,TEC-007,REQ-002876,Noise,0.878,108.57,v1.0.0
THX-046466,TEC-019,REQ-012074,Security,0.935,10.76,v1.0.0
THX-046467,TEC-003,REQ-003606,HVAC,1.0,6.43,v1.0.0
THX-046468,TEC-019,REQ-014647,Lift,1.0,10.62,v1.0.0
THX-046469,TEC-007,REQ-014452,Lift,0.868,5.12,v1.0.0
THX-046470,TEC-039,REQ-011912,Plumbing,1.0,,v1.0.0
THX-046471,TEC-007,REQ-003358,HVAC,0.912,9.93,v1.0.0
THX-046472,TEC-021,REQ-004997,Plumbing,0.863,59.72,v1.0.0
THX-046473,TEC-001,REQ-020456,Security,0.663,11.57,v1.0.0
THX-046474,TEC-060,REQ-002669,Fire Safety,,0.88,v1.0.0
THX-046475,TEC-005,REQ-009312,Electrical,0.65,11.82,v1.0.0
THX-046476,TEC-018,REQ-016242,Lift,0.866,5.45,v1.0.0
THX-046477,TEC-007,REQ-019695,Lift,0.893,,v1.0.0
THX-046478,TEC-034,REQ-020910,Water Leakage,0.772,16.43,v1.0.0
THX-046479,TEC-028,REQ-005851,Plumbing,1.0,7.58,v1.0.0
THX-046480,TEC-015,REQ-002395,Lift,1.0,1.03,v1.0.0
THX-046481,TEC-043,REQ-021520,Plumbing,0.801,3.81,v1.0.0
THX-046482,TEC-023,REQ-007507,Parking,1.0,58.48,v1.0.0
THX-046483,TEC-034,REQ-003594,Water Leakage,0.796,4.84,v1.0.0
THX-046484,TEC-020,REQ-012238,Security,0.872,5.84,v1.0.0
THX-046485,TEC-011,REQ-019636,Security,0.714,4.22,v1.0.0
THX-046486,TEC-076,REQ-019324,Fire Safety,0.898,2.48,v1.0.0
THX-046487,TEC-021,REQ-010785,Water Leakage,,,v1.0.0
THX-046488,TEC-002,REQ-016968,Security,0.693,9.14,v1.0.0
THX-046489,TEC-067,REQ-013769,HVAC,0.872,4.03,v1.0.0
THX-046490,TEC-024,REQ-020556,Parking,0.945,30.6,v1.0.0
THX-046491,TEC-015,REQ-000373,Lift,0.891,3.41,v1.0.0
THX-046492,TEC-006,REQ-009578,Parking,0.565,214.27,v1.0.0
THX-046493,TEC-003,REQ-010122,Plumbing,0.916,37.1,v1.0.0
THX-046494,TEC-003,REQ-016556,Water Supply,1.0,43.22,v1.0.0
THX-046495,TEC-009,REQ-006351,Noise,0.83,110.58,v1.0.0
THX-046496,TEC-033,REQ-001333,Plumbing,0.764,12.63,v1.0.0
THX-046497,TEC-008,REQ-020436,Plumbing,0.785,14.73,v1.0.0
THX-046498,TEC-038,REQ-001881,Plumbing,0.92,14.95,v1.0.0
THX-046499,TEC-002,REQ-003955,Fire Safety,0.714,12.82,v1.0.0
THX-046500,TEC-024,REQ-014298,Parking,0.969,20.8,v1.0.0
THX-046501,TEC-026,REQ-009717,Plumbing,0.949,13.82,v1.0.0
THX-046502,TEC-026,REQ-014034,,1.0,13.17,v1.0.0
THX-046503,TEC-042,REQ-016854,Plumbing,0.641,15.26,v1.0.0
THX-046504,TEC-017,REQ-013725,Water Supply,1.0,44.73,v1.0.0
THX-046505,TEC-002,REQ-002483,Lift,0.778,13.33,v1.0.0
THX-046506,TEC-013,REQ-008058,Water Supply,0.588,33.37,v1.0.0
THX-046507,TEC-025,REQ-007244,Electrical,0.925,6.0,v1.0.0
THX-046508,TEC-025,REQ-021590,Plumbing,1.0,95.48,v1.0.0
THX-046509,TEC-028,REQ-009221,Plumbing,1.0,9.98,v1.0.0
THX-046510,TEC-006,REQ-016000,Lift,0.683,11.76,v1.0.0
THX-046511,TEC-060,REQ-007979,Electrical,0.767,6.63,v1.0.0
THX-046512,TEC-006,REQ-005310,Electrical,0.549,19.3,v1.0.0
THX-046513,TEC-026,REQ-016982,Electrical,0.979,70.42,v1.0.0
THX-046514,TEC-039,REQ-015283,Plumbing,0.962,15.33,v1.0.0
