history_id,technician_id,request_id,category,success_rate,resolution_hours,dataset_version
thx-037181,tec-006,req-010305,electrical,0.565,142.42,v1.0.0
thx-037182,tec-009,req-012564,plumbing,0.715,5.74,v1.0.0
thx-037183,tec-015,req-018416,lift,1.0,6.82,v1.0.0
thx-037184,tec-004,req-008548,electrical,0.977,4.33,v1.0.0
thx-037185,tec-026,req-021504,electrical,0.85,6.97,v1.0.0
thx-037186,tec-025,req-011981,security,1.0,12.07,v1.0.0
thx-037187,tec-011,req-014572,fire safety,0.69,3.31,v1.0.0
thx-037188,tec-005,req-017642,noise,0.851,80.75,v1.0.0
thx-037189,tec-042,req-019572,plumbing,0.483,23.18,v1.0.0
thx-037190,tec-041,req-019045,water supply,1.0,44.84,v1.0.0
thx-037191,tec-005,req-000472,water leakage,0.717,3.37,v1.0.0
thx-037192,tec-046,req-013119,water supply,1.0,13.66,v1.0.0
thx-037193,tec-057,req-019060,electrical,0.915,49.49,v1.0.0
thx-037194,tec-007,req-000257,water leakage,0.892,11.81,v1.0.0
thx-037195,tec-043,req-014163,plumbing,0.802,16.88,v1.0.0
thx-037196,tec-024,req-008766,parking,1.0,4.51,v1.0.0
thx-037197,tec-034,req-016203,plumbing,0.776,7.11,v1.0.0
thx-037198,tec-013,req-021249,parking,0.699,91.43,v1.0.0
thx-037199,tec-034,req-003783,water supply,0.84,4.88,v1.0.0
thx-037200,tec-054,req-002142,electrical,0.941,22.83,v1.0.0
thx-037201,tec-013,req-007447,hvac,0.549,30.77,v1.0.0
thx-037202,tec-028,req-019624,noise,1.0,56.55,v1.0.0
thx-037203,tec-022,req-007564,electrical,0.917,12.77,v1.0.0
thx-037204,tec-024,req-004714,noise,0.835,13.66,v1.0.0
thx-037205,tec-024,req-002110,noise,0.913,10.92,v1.0.0
thx-037206,tec-045,req-009492,water leakage,1.0,13.71,v1.0.0
thx-037207,tec-052,req-016916,fire safety,0.939,4.01,v1.0.0
thx-037208,tec-017,req-009239,plumbing,1.0,3.41,v1.0.0
thx-037209,tec-002,req-000069,parking,0.786,75.09,v1.0.0
thx-037210,tec-020,req-021282,noise,0.787,79.28,v1.0.0
thx-037211,tec-002,req-007567,security,0.761,12.63,v1.0.0
thx-037212,tec-006,req-015363,fire safety,0.574,17.44,v1.0.0
thx-037213,tec-003,req-010543,noise,1.0,46.41,v1.0.0
thx-037214,tec-010,req-001045,lift,1.0,13.66,v1.0.0
thx-037215,tec-015,req-019444,parking,1.0,21.92,v1.0.0
thx-037216,tec-004,req-013404,fire safety,0.834,2.34,v1.0.0
thx-037217,tec-024,req-007210,plumbing,0.912,21.67,v1.0.0
thx-037218,tec-045,req-011686,water supply,1.0,2.19,v1.0.0
thx-037219,tec-011,req-017018,noise,0.599,127.69,v1.0.0
thx-037220,tec-032,req-012286,water leakage,0.725,8.43,v1.0.0
thx-037221,tec-066,req-004380,hvac,0.971,46.95,v1.0.0
thx-037222,tec-019,req-019821,noise,0.877,63.13,v1.0.0
thx-037223,tec-018,req-020157,water leakage,0.987,2.61,v1.0.0
thx-037224,tec-013,req-016307,water supply,0.588,58.56,v1.0.0
thx-037225,tec-018,req-021550,parking,0.836,97.58,v1.0.0
thx-037226,tec-035,req-018115,plumbing,0.921,27.6,v1.0.0
thx-037227,tec-015,req-001462,noise,1.0,33.79,v1.0.0
thx-037228,tec-023,req-012995,parking,0.95,46.58,v1.0.0
thx-037229,tec-015,req-014796,plumbing,1.0,1.42,v1.0.0
thx-037230,tec-024,req-001348,parking,0.905,40.78,v1.0.0
thx-037231,tec-015,req-001471,parking,0.918,21.94,v1.0.0
thx-037232,tec-012,req-006702,lift,0.906,2.05,v1.0.0
thx-037233,tec-011,req-017998,noise,0.72,142.42,v1.0.0
thx-037234,tec-012,req-000418,electrical,0.999,27.96,v1.0.0
thx-037235,tec-001,req-011744,water leakage,0.529,21.51,v1.0.0
thx-037236,tec-022,req-015351,noise,0.896,43.01,v1.0.0
thx-037237,tec-054,req-002823,electrical,0.818,42.13,v1.0.0
thx-037238,tec-024,req-006518,fire safety,1.0,10.07,v1.0.0
thx-037239,tec-073,req-016756,security,0.562,8.65,v1.0.0
thx-037240,tec-014,req-007954,parking,0.958,68.33,v1.0.0
thx-037241,tec-010,req-009524,electrical,0.915,22.5,v1.0.0
thx-037242,tec-027,req-000637,lift,0.996,1.87,v1.0.0
thx-037243,tec-012,req-004404,electrical,1.0,34.36,v1.0.0
thx-037244,tec-033,req-011585,plumbing,0.719,28.9,v1.0.0
thx-037245,tec-012,req-009083,noise,0.947,66.36,v1.0.0
thx-037246,tec-057,req-005223,fire safety,0.898,3.63,v1.0.0
thx-037247,tec-016,req-007329,water leakage,0.789,2.65,v1.0.0
thx-037248,tec-079,req-012807,fire safety,0.813,3.44,v1.0.0
thx-037249,tec-004,req-020335,water leakage,0.886,6.14,v1.0.0
thx-037250,tec-022,req-012918,lift,0.915,15.24,v1.0.0
thx-037251,tec-024,req-000610,noise,0.909,70.1,v1.0.0
thx-037252,tec-018,req-018187,noise,0.853,17.5,v1.0.0
thx-037253,tec-007,req-013416,fire safety,0.895,0.99,v1.0.0
thx-037254,tec-020,req-002897,fire safety,0.963,2.16,v1.0.0
thx-037255,tec-046,req-018989,water supply,1.0,32.44,v1.0.0
thx-037256,tec-039,req-018950,water supply,0.975,36.85,v1.0.0
thx-037257,tec-006,req-007568,water leakage,0.575,14.7,v1.0.0
thx-037258,tec-019,req-021463,hvac,0.898,4.41,v1.0.0
thx-037259,tec-068,req-010212,hvac,0.779,2.95,v1.0.0
thx-037260,tec-028,req-016499,security,0.877,3.84,v1.0.0
thx-037261,tec-019,req-006266,parking,1.0,72.95,v1.0.0
thx-037262,tec-030,req-013804,water leakage,1.0,3.78,v1.0.0
thx-037263,tec-019,req-002748,lift,1.0,14.7,v1.0.0
thx-037264,tec-064,req-011979,hvac,0.877,13.66,v1.0.0
thx-037265,tec-014,req-014314,parking,0.806,24.11,v1.0.0
thx-037266,tec-019,req-002444,water leakage,0.915,4.25,v1.0.0
thx-037267,tec-014,req-000345,hvac,0.663,105.86,v1.0.0
thx-037268,tec-075,req-002287,fire safety,0.757,9.14,v1.0.0
thx-037269,tec-053,req-015315,electrical,1.0,13.66,v1.0.0
thx-037270,tec-017,req-019486,hvac,1.0,10.64,v1.0.0
thx-037271,tec-023,req-016919,fire safety,0.929,21.3,v1.0.0
thx-037272,tec-072,req-018615,lift,0.782,3.43,v1.0.0
thx-037273,tec-011,req-007067,water supply,0.684,70.87,v1.0.0
thx-037274,tec-025,req-014458,lift,1.0,0.99,v1.0.0
thx-037275,tec-006,req-013398,parking,0.595,142.42,v1.0.0
thx-037276,tec-032,req-021018,plumbing,0.641,8.23,v1.0.0
thx-037277,tec-024,req-006724,fire safety,0.923,4.54,v1.0.0
thx-037278,tec-030,req-009019,plumbing,1.0,5.44,v1.0.0
thx-037279,tec-035,req-006966,plumbing,0.855,43.28,v1.0.0
thx-037280,tec-028,req-002417,hvac,0.915,84.66,v1.0.0
thx-037281,tec-026,req-013304,water leakage,0.87,13.86,v1.0.0
thx-037282,tec-001,req-014984,lift,0.638,11.09,v1.0.0
thx-037283,tec-010,req-009633,plumbing,1.0,108.78,v1.0.0
thx-037284,tec-010,req-005403,hvac,0.762,45.46,v1.0.0
thx-037285,tec-020,req-001197,noise,0.868,41.63,v1.0.0
thx-037286,tec-009,req-019983,water supply,0.888,16.4,v1.0.0
thx-037287,tec-028,req-008250,hvac,0.905,7.11,v1.0.0
thx-037288,tec-022,req-007207,plumbing,0.928,67.93,v1.0.0
thx-037289,tec-021,req-003187,noise,0.853,13.18,v1.0.0
thx-037290,tec-044,req-000593,plumbing,0.482,31.29,v1.0.0
thx-037291,tec-003,req-012639,parking,1.0,89.04,v1.0.0
thx-037292,tec-011,req-001146,noise,0.694,33.5,v1.0.0
thx-037293,tec-004,req-007589,noise,0.846,31.34,v1.0.0
thx-037294,tec-048,req-001990,electrical,0.54,135.64,v1.0.0
thx-037295,tec-076,req-011269,security,0.886,4.81,v1.0.0
thx-037296,tec-016,req-002634,noise,0.743,52.73,v1.0.0
thx-037297,tec-027,req-004200,noise,0.887,91.86,v1.0.0
thx-037298,tec-027,req-012673,fire safety,1.0,1.15,v1.0.0
thx-037299,tec-026,req-002337,hvac,1.0,8.48,v1.0.0
thx-037300,tec-027,req-011162,security,1.0,12.94,v1.0.0
thx-037301,tec-026,req-016306,parking,0.959,31.47,v1.0.0
thx-037302,tec-018,req-014077,fire safety,0.809,2.38,v1.0.0
thx-037303,tec-060,req-009006,electrical,1.0,2.87,v1.0.0
thx-037304,tec-008,req-004751,plumbing,0.877,50.78,v1.0.0
thx-037305,tec-019,req-007642,fire safety,0.958,3.78,v1.0.0
thx-037306,tec-006,req-003967,noise,0.523,142.42,v1.0.0
thx-037307,tec-019,req-014899,parking,0.864,38.08,v1.0.0
thx-037308,tec-009,req-012454,parking,0.812,30.87,v1.0.0
thx-037309,tec-007,req-006861,water leakage,0.87,3.12,v1.0.0
thx-037310,tec-009,req-019067,security,0.905,7.39,v1.0.0
thx-037311,tec-028,req-003146,security,1.0,2.73,v1.0.0
thx-037312,tec-009,req-013280,parking,0.813,56.25,v1.0.0
thx-037313,tec-021,req-013326,security,0.864,4.71,v1.0.0
thx-037314,tec-041,req-011948,plumbing,0.958,25.66,v1.0.0
thx-037315,tec-032,req-013701,water leakage,0.675,16.43,v1.0.0
thx-037316,tec-012,req-009071,water supply,0.985,92.64,v1.0.0
thx-037317,tec-031,req-000198,water supply,0.718,70.5,v1.0.0
thx-037318,tec-076,req-014226,fire safety,1.0,3.25,v1.0.0
thx-037319,tec-017,req-017047,electrical,1.0,14.13,v1.0.0
thx-037320,tec-041,req-000889,water supply,0.984,81.74,v1.0.0
thx-037321,tec-033,req-009425,plumbing,0.927,49.07,v1.0.0
thx-037322,tec-003,req-015498,plumbing,1.0,7.34,v1.0.0
thx-037323,tec-024,req-008833,water supply,0.908,5.19,v1.0.0
thx-037324,tec-009,req-010979,fire safety,0.877,2.19,v1.0.0
thx-037325,tec-014,req-019497,plumbing,0.845,33.14,v1.0.0
thx-037326,tec-017,req-000013,lift,1.0,15.12,v1.0.0
thx-037327,tec-010,req-012647,parking,1.0,30.41,v1.0.0
thx-037328,tec-027,req-009295,water leakage,0.969,13.5,v1.0.0
thx-037329,tec-008,req-000840,lift,0.768,2.87,v1.0.0
thx-037330,tec-015,req-017010,parking,0.95,41.71,v1.0.0
thx-037331,tec-009,req-009176,hvac,0.829,43.64,v1.0.0
thx-037332,tec-012,req-012019,fire safety,0.939,46.83,v1.0.0
thx-037333,tec-033,req-007305,water supply,0.776,3.61,v1.0.0
thx-037334,tec-033,req-000735,plumbing,0.706,11.41,v1.0.0
thx-037335,tec-037,req-021027,fire safety,0.482,7.33,v1.0.0
thx-037336,tec-037,req-018660,plumbing,0.66,23.93,v1.0.0
thx-037337,tec-046,req-005233,plumbing,1.0,42.21,v1.0.0
thx-037338,tec-007,req-016823,noise,1.0,67.89,v1.0.0
thx-037339,tec-008,req-016350,water supply,0.791,17.66,v1.0.0
thx-037340,tec-017,req-019510,fire safety,1.0,11.94,v1.0.0
thx-037341,tec-001,req-017295,fire safety,0.628,20.32,v1.0.0
thx-037342,tec-015,req-002656,electrical,1.0,20.35,v1.0.0
thx-037343,tec-044,req-006303,water supply,0.707,46.67,v1.0.0
thx-037344,tec-055,req-020659,fire safety,0.896,2.38,v1.0.0
thx-037345,tec-016,req-014526,security,0.727,9.38,v1.0.0
thx-037346,tec-014,req-003868,lift,0.877,3.61,v1.0.0
thx-037347,tec-016,req-019266,plumbing,0.724,12.06,v1.0.0
thx-037348,tec-022,req-006548,security,0.787,34.41,v1.0.0
thx-037349,tec-012,req-009298,hvac,0.87,15.09,v1.0.0
thx-037350,tec-016,req-009393,noise,0.707,5.01,v1.0.0
thx-037351,tec-005,req-019590,parking,0.76,82.22,v1.0.0
thx-037352,tec-050,req-006196,electrical,1.0,2.91,v1.0.0
thx-037353,tec-005,req-006281,noise,0.74,48.18,v1.0.0
thx-037354,tec-008,req-010575,security,0.794,43.4,v1.0.0
thx-037355,tec-009,req-000911,security,0.778,8.0,v1.0.0
thx-037356,tec-018,req-010859,electrical,0.92,3.48,v1.0.0
thx-037357,tec-018,req-020722,lift,0.892,8.4,v1.0.0
thx-037358,tec-019,req-017972,security,0.939,4.04,v1.0.0
thx-037359,tec-027,req-012624,hvac,0.889,8.67,v1.0.0
thx-037360,tec-027,req-009976,parking,0.938,96.88,v1.0.0
thx-037361,tec-007,req-019709,noise,0.823,13.66,v1.0.0
thx-037362,tec-030,req-003720,water supply,0.972,35.63,v1.0.0
thx-037363,tec-073,req-017566,security,0.581,8.08,v1.0.0
thx-037364,tec-008,req-001106,electrical,0.75,39.14,v1.0.0
thx-037365,tec-058,req-014553,fire safety,0.986,1.64,v1.0.0
thx-037366,tec-009,req-000946,hvac,0.903,13.66,v1.0.0
thx-037367,tec-062,req-002112,hvac,0.792,25.1,v1.0.0
thx-037368,tec-052,req-018244,fire safety,0.893,2.16,v1.0.0
thx-037369,tec-012,req-005024,water supply,0.988,4.63,v1.0.0
thx-037370,tec-001,req-006505,hvac,0.579,33.3,v1.0.0
thx-037371,tec-016,req-013400,hvac,0.725,18.02,v1.0.0
thx-037372,tec-019,req-018155,water leakage,0.958,1.35,v1.0.0
thx-037373,tec-007,req-005221,noise,0.806,20.29,v1.0.0
thx-037374,tec-019,req-014382,security,0.993,14.86,v1.0.0
thx-037375,tec-049,req-006380,fire safety,0.702,13.66,v1.0.0
thx-037376,tec-006,req-011567,noise,0.589,14.27,v1.0.0
thx-037377,tec-007,req-017636,security,0.898,16.61,v1.0.0
thx-037378,tec-009,req-020040,lift,0.877,12.92,v1.0.0
thx-037379,tec-038,req-012496,plumbing,0.976,90.3,v1.0.0
thx-037380,tec-014,req-013739,water supply,0.838,94.75,v1.0.0
thx-037381,tec-076,req-020136,fire safety,0.939,3.86,v1.0.0
thx-037382,tec-020,req-008138,plumbing,0.773,48.33,v1.0.0
thx-037383,tec-026,req-020648,fire safety,0.877,3.97,v1.0.0
thx-037384,tec-035,req-009505,water leakage,0.859,3.34,v1.0.0
thx-037385,tec-020,req-015634,security,0.776,18.87,v1.0.0
thx-037386,tec-020,req-006176,noise,0.727,95.25,v1.0.0
thx-037387,tec-017,req-018022,fire safety,0.915,0.99,v1.0.0
thx-037388,tec-011,req-004135,lift,0.75,14.31,v1.0.0
thx-037389,tec-026,req-018899,parking,1.0,84.53,v1.0.0
thx-037390,tec-006,req-009650,fire safety,0.655,30.87,v1.0.0
thx-037391,tec-003,req-010543,noise,0.951,46.41,v1.0.0
thx-037392,tec-011,req-013679,electrical,0.573,142.42,v1.0.0
thx-037393,tec-022,req-003186,water supply,0.905,2.22,v1.0.0
thx-037394,tec-020,req-019440,water leakage,0.701,14.7,v1.0.0
thx-037395,tec-069,req-007991,lift,1.0,6.67,v1.0.0
thx-037396,tec-015,req-007142,electrical,0.946,43.94,v1.0.0
thx-037397,tec-044,req-011028,water leakage,0.877,4.21,v1.0.0
thx-037398,tec-011,req-020580,plumbing,0.828,15.99,v1.0.0
thx-037399,tec-006,req-005094,security,0.51,13.66,v1.0.0
thx-037400,tec-054,req-003124,fire safety,0.842,1.05,v1.0.0
thx-037401,tec-007,req-015184,lift,0.88,8.37,v1.0.0
thx-037402,tec-013,req-001524,fire safety,0.592,31.78,v1.0.0
thx-037403,tec-007,req-014452,lift,0.927,5.12,v1.0.0
thx-037404,tec-014,req-011429,noise,0.811,77.78,v1.0.0
thx-037405,tec-013,req-012170,lift,0.661,4.42,v1.0.0
thx-037406,tec-020,req-021555,water supply,0.855,11.51,v1.0.0
thx-037407,tec-034,req-020371,water supply,0.68,102.58,v1.0.0
thx-037408,tec-026,req-007036,lift,0.877,13.82,v1.0.0
thx-037409,tec-022,req-006414,plumbing,0.806,0.99,v1.0.0
thx-037410,tec-015,req-005056,fire safety,0.917,4.87,v1.0.0
thx-037411,tec-001,req-013728,water supply,0.613,142.42,v1.0.0
thx-037412,tec-056,req-005325,electrical,0.597,13.66,v1.0.0
thx-037413,tec-032,req-016077,water supply,0.62,13.66,v1.0.0
thx-037414,tec-007,req-018410,parking,0.877,28.02,v1.0.0
thx-037415,tec-009,req-005327,water leakage,0.696,6.53,v1.0.0
thx-037416,tec-022,req-010738,security,0.949,4.4,v1.0.0
thx-037417,tec-006,req-006175,water supply,0.633,53.14,v1.0.0
thx-037418,tec-037,req-013112,plumbing,0.563,18.32,v1.0.0
thx-037419,tec-022,req-015351,noise,0.879,43.01,v1.0.0
thx-037420,tec-001,req-001071,hvac,0.652,10.06,v1.0.0
thx-037421,tec-017,req-008426,hvac,1.0,26.24,v1.0.0
thx-037422,tec-026,req-009414,water supply,1.0,74.72,v1.0.0
thx-037423,tec-014,req-020440,fire safety,0.989,1.29,v1.0.0
thx-037424,tec-014,req-003006,noise,0.879,90.66,v1.0.0
thx-037425,tec-028,req-014023,water leakage,0.877,4.0,v1.0.0
thx-037426,tec-014,req-009868,water leakage,0.855,10.69,v1.0.0
thx-037427,tec-009,req-020497,noise,0.762,23.67,v1.0.0
thx-037428,tec-015,req-003872,electrical,1.0,13.08,v1.0.0
thx-037429,tec-025,req-000994,lift,1.0,3.61,v1.0.0
thx-037430,tec-012,req-017848,water leakage,0.882,11.02,v1.0.0
thx-037431,tec-010,req-009633,plumbing,1.0,108.78,v1.0.0
thx-037432,tec-060,req-020118,electrical,1.0,8.1,v1.0.0
thx-037433,tec-023,req-004557,electrical,1.0,5.07,v1.0.0
thx-037434,tec-016,req-001906,lift,0.72,8.28,v1.0.0
thx-037435,tec-004,req-015580,noise,0.872,73.37,v1.0.0
thx-037436,tec-010,req-020852,noise,1.0,101.35,v1.0.0
thx-037437,tec-021,req-018916,water supply,0.865,0.99,v1.0.0
thx-037438,tec-024,req-001927,water supply,0.932,3.16,v1.0.0
thx-037439,tec-024,req-005443,fire safety,1.0,4.75,v1.0.0
thx-037440,tec-004,req-000609,fire safety,0.855,19.17,v1.0.0
thx-037441,tec-002,req-021221,water leakage,0.669,14.95,v1.0.0
thx-037442,tec-018,req-000329,hvac,0.94,5.54,v1.0.0
thx-037443,tec-026,req-004625,parking,1.0,26.51,v1.0.0
thx-037444,tec-038,req-008267,water supply,0.918,3.69,v1.0.0
thx-037445,tec-025,req-013939,security,0.862,33.08,v1.0.0
thx-037446,tec-013,req-020214,hvac,0.649,11.17,v1.0.0
thx-037447,tec-005,req-006472,electrical,0.745,85.76,v1.0.0
thx-037448,tec-029,req-018486,plumbing,0.71,50.59,v1.0.0
thx-037449,tec-018,req-018987,noise,0.863,30.98,v1.0.0
thx-037450,tec-036,req-017936,water supply,0.578,21.77,v1.0.0
thx-037451,tec-073,req-000166,security,0.565,78.77,v1.0.0
thx-037452,tec-020,req-011411,lift,0.869,6.23,v1.0.0
thx-037453,tec-002,req-021434,security,0.609,3.78,v1.0.0
thx-037454,tec-008,req-007276,water supply,0.701,56.18,v1.0.0
thx-037455,tec-018,req-000016,hvac,0.831,53.67,v1.0.0
thx-037456,tec-026,req-017238,water supply,1.0,10.66,v1.0.0
thx-037457,tec-032,req-012763,plumbing,0.779,71.79,v1.0.0
thx-037458,tec-027,req-004307,water leakage,0.97,1.76,v1.0.0
thx-037459,tec-047,req-016609,electrical,0.594,20.69,v1.0.0
thx-037460,tec-040,req-000893,water leakage,0.715,13.14,v1.0.0
thx-037461,tec-015,req-008182,hvac,1.0,38.17,v1.0.0
thx-037462,tec-003,req-019232,noise,1.0,30.7,v1.0.0
thx-037463,tec-019,req-019248,plumbing,0.877,3.2,v1.0.0
thx-037464,tec-021,req-017831,security,0.877,4.48,v1.0.0
thx-037465,tec-010,req-017951,security,1.0,6.43,v1.0.0
thx-037466,tec-020,req-008084,water leakage,0.952,3.15,v1.0.0
thx-037467,tec-026,req-006842,plumbing,0.994,19.22,v1.0.0
thx-037468,tec-036,req-013978,water leakage,0.669,23.22,v1.0.0
thx-037469,tec-011,req-004870,fire safety,0.714,44.97,v1.0.0
thx-037470,tec-004,req-021412,water leakage,0.896,3.06,v1.0.0
thx-037471,tec-009,req-019581,hvac,0.705,54.12,v1.0.0
thx-037472,tec-055,req-004539,electrical,0.688,8.92,v1.0.0
thx-037473,tec-060,req-010788,electrical,0.888,9.19,v1.0.0
thx-037474,tec-011,req-002045,parking,0.645,50.97,v1.0.0
thx-037475,tec-014,req-011441,lift,0.819,8.49,v1.0.0
thx-037476,tec-041,req-015806,fire safety,1.0,3.8,v1.0.0
thx-037477,tec-022,req-016122,noise,0.869,29.24,v1.0.0
thx-037478,tec-011,req-019405,parking,0.708,90.23,v1.0.0
thx-037479,tec-014,req-015039,water supply,0.775,15.79,v1.0.0
thx-037480,tec-025,req-001027,water leakage,0.848,14.32,v1.0.0
thx-037481,tec-018,req-008660,water leakage,0.873,4.42,v1.0.0
thx-037482,tec-012,req-013413,parking,0.947,93.4,v1.0.0
thx-037483,tec-019,req-021108,parking,0.99,86.23,v1.0.0
thx-037484,tec-024,req-003470,parking,0.974,13.21,v1.0.0
thx-037485,tec-019,req-007750,hvac,1.0,7.19,v1.0.0
thx-037486,tec-006,req-008586,water leakage,0.608,21.72,v1.0.0
thx-037487,tec-028,req-016810,fire safety,1.0,3.74,v1.0.0
thx-037488,tec-018,req-015319,hvac,0.903,38.34,v1.0.0
thx-037489,tec-023,req-014941,parking,1.0,43.55,v1.0.0
thx-037490,tec-001,req-005326,electrical,0.674,10.4,v1.0.0
thx-037491,tec-044,req-009781,plumbing,0.688,31.02,v1.0.0
thx-037492,tec-010,req-001564,parking,0.986,35.72,v1.0.0
thx-037493,tec-007,req-018604,electrical,0.977,5.23,v1.0.0
thx-037494,tec-019,req-011354,parking,0.96,98.54,v1.0.0
thx-037495,tec-005,req-019438,electrical,0.774,7.39,v1.0.0
thx-037496,tec-080,req-012930,security,1.0,10.21,v1.0.0
thx-037497,tec-026,req-020027,security,1.0,45.97,v1.0.0
thx-037498,tec-007,req-004891,water leakage,0.921,10.16,v1.0.0
thx-037499,tec-017,req-019402,water leakage,0.939,2.26,v1.0.0
thx-037500,tec-009,req-006887,water leakage,0.977,6.24,v1.0.0
thx-037501,tec-031,req-020017,plumbing,0.737,31.8,v1.0.0
thx-037502,tec-026,req-018678,water supply,0.926,3.78,v1.0.0
thx-037503,tec-054,req-021370,electrical,0.779,6.14,v1.0.0
thx-037504,tec-077,req-013441,fire safety,0.966,6.75,v1.0.0
thx-037505,tec-018,req-021132,security,0.788,1.51,v1.0.0
thx-037506,tec-064,req-017118,hvac,0.974,6.81,v1.0.0
thx-037507,tec-013,req-006621,water supply,0.716,22.67,v1.0.0
thx-037508,tec-052,req-013129,electrical,0.918,22.16,v1.0.0
thx-037509,tec-020,req-021347,parking,0.771,88.1,v1.0.0
thx-037510,tec-025,req-003004,fire safety,0.912,3.27,v1.0.0
thx-037511,tec-005,req-006396,water supply,0.671,14.65,v1.0.0
thx-037512,tec-035,req-003691,plumbing,0.948,5.08,v1.0.0
thx-037513,tec-013,req-001068,parking,0.66,13.66,v1.0.0
thx-037514,tec-011,req-003536,hvac,0.768,142.42,v1.0.0
thx-037515,tec-027,req-004181,noise,0.903,54.74,v1.0.0
thx-037516,tec-039,req-000243,plumbing,1.0,29.85,v1.0.0
thx-037517,tec-041,req-016695,water leakage,0.971,13.37,v1.0.0
thx-037518,tec-062,req-012094,hvac,0.877,13.66,v1.0.0
thx-037519,tec-008,req-014100,plumbing,0.671,49.66,v1.0.0
thx-037520,tec-046,req-018810,water leakage,1.0,11.38,v1.0.0
thx-037521,tec-020,req-009944,parking,0.788,37.14,v1.0.0
thx-037522,tec-027,req-015071,lift,1.0,7.82,v1.0.0
thx-037523,tec-060,req-016459,electrical,1.0,14.03,v1.0.0
thx-037524,tec-026,req-008663,parking,0.868,21.41,v1.0.0
thx-037525,tec-009,req-008135,security,0.877,10.97,v1.0.0
thx-037526,tec-012,req-010111,plumbing,0.946,12.12,v1.0.0
thx-037527,tec-018,req-012333,parking,0.846,11.69,v1.0.0
thx-037528,tec-044,req-007205,water leakage,0.576,22.26,v1.0.0
thx-037529,tec-003,req-020393,fire safety,1.0,2.64,v1.0.0
thx-037530,tec-038,req-021254,water supply,0.876,5.75,v1.0.0
thx-037531,tec-059,req-004570,electrical,0.864,49.79,v1.0.0
thx-037532,tec-018,req-014077,fire safety,0.82,2.38,v1.0.0
thx-037533,tec-004,req-014177,electrical,0.917,17.83,v1.0.0
thx-037534,tec-016,req-014764,water supply,0.916,49.02,v1.0.0
thx-037535,tec-004,req-003787,security,0.78,8.84,v1.0.0
thx-037536,tec-019,req-001782,noise,1.0,56.55,v1.0.0
thx-037537,tec-004,req-015272,plumbing,0.799,31.15,v1.0.0
thx-037538,tec-007,req-006445,water supply,0.973,6.44,v1.0.0
thx-037539,tec-011,req-004151,lift,0.69,20.2,v1.0.0
thx-037540,tec-058,req-007365,electrical,0.942,36.8,v1.0.0
thx-037541,tec-059,req-019390,electrical,0.798,52.08,v1.0.0
thx-037542,tec-006,req-016260,water supply,0.789,38.46,v1.0.0
thx-037543,tec-007,req-018515,parking,0.715,10.71,v1.0.0
thx-037544,tec-022,req-017348,electrical,0.92,5.4,v1.0.0
thx-037545,tec-025,req-015916,hvac,0.949,14.65,v1.0.0
thx-037546,tec-044,req-012365,water leakage,0.626,20.8,v1.0.0
thx-037547,tec-012,req-020645,hvac,1.0,91.67,v1.0.0
thx-037548,tec-052,req-017476,electrical,0.975,78.31,v1.0.0
thx-037549,tec-038,req-005760,water leakage,0.988,2.64,v1.0.0
thx-037550,tec-008,req-017162,security,0.823,0.99,v1.0.0
thx-037551,tec-071,req-002176,lift,0.97,11.06,v1.0.0
thx-037552,tec-014,req-018879,water leakage,0.649,7.07,v1.0.0
thx-037553,tec-020,req-000839,water supply,0.978,36.66,v1.0.0
thx-037554,tec-007,req-003515,water leakage,1.0,13.6,v1.0.0
thx-037555,tec-002,req-016020,lift,0.61,1.98,v1.0.0
thx-037556,tec-028,req-010590,water supply,0.974,25.62,v1.0.0
thx-037557,tec-056,req-006985,electrical,0.877,8.85,v1.0.0
thx-037558,tec-025,req-020818,noise,1.0,86.87,v1.0.0
thx-037559,tec-016,req-008432,noise,0.864,84.65,v1.0.0
thx-037560,tec-024,req-015048,security,0.96,13.66,v1.0.0
thx-037561,tec-005,req-016428,hvac,0.587,14.59,v1.0.0
thx-037562,tec-040,req-011584,water leakage,1.0,12.63,v1.0.0
thx-037563,tec-019,req-006720,noise,1.0,39.74,v1.0.0
