availability_id,technician_id,date,shift,availability,dataset_version
avl-044530,tec-061,2026-06-04,full day,available,v1.0.0
avl-044531,tec-062,2024-06-05,full day,available,v1.0.0
avl-044532,tec-062,2024-06-06,full day,available,v1.0.0
avl-044533,tec-062,2024-06-07,full day,available,v1.0.0
avl-044534,tec-062,2024-06-08,full day,available,v1.0.0
avl-044535,tec-062,2024-06-09,full day,available,v1.0.0
avl-044536,tec-062,2025-03-25,full day,available,v1.0.0
avl-044537,tec-062,2024-06-11,full day,available,v1.0.0
avl-044538,tec-062,2024-06-12,full day,available,v1.0.0
avl-044539,tec-062,2024-06-13,full day,busy,v1.0.0
avl-044540,tec-062,2024-06-14,full day,leave,v1.0.0
avl-044541,tec-062,2024-06-15,full day,available,v1.0.0
avl-044542,tec-062,2024-06-16,full day,available,v1.0.0
avl-044543,tec-062,2024-06-17,full day,busy,v1.0.0
avl-044544,tec-062,2024-06-18,full day,available,v1.0.0
avl-044545,tec-062,2024-06-19,full day,leave,v1.0.0
avl-044546,tec-062,2024-06-20,full day,available,v1.0.0
avl-044547,tec-062,2024-06-21,full day,available,v1.0.0
avl-044548,tec-062,2024-06-22,full day,available,v1.0.0
avl-044549,tec-062,2024-06-23,full day,available,v1.0.0
avl-044550,tec-062,2024-06-24,full day,available,v1.0.0
avl-044551,tec-062,2024-06-25,full day,busy,v1.0.0
avl-044552,tec-062,2025-03-25,full day,leave,v1.0.0
avl-044553,tec-062,2024-06-27,full day,available,v1.0.0
avl-044554,tec-062,2024-06-28,full day,leave,v1.0.0
avl-044555,tec-062,2024-06-29,full day,available,v1.0.0
avl-044556,tec-062,2024-06-30,full day,available,v1.0.0
avl-044557,tec-062,2024-07-01,full day,available,v1.0.0
avl-044558,tec-062,2024-07-02,full day,available,v1.0.0
avl-044559,tec-062,2024-07-03,full day,available,v1.0.0
avl-044560,tec-062,2024-07-04,full day,busy,v1.0.0
avl-044561,tec-062,2024-07-05,full day,available,v1.0.0
avl-044562,tec-062,2024-07-06,full day,busy,v1.0.0
avl-044563,tec-062,2025-03-25,full day,available,v1.0.0
avl-044564,tec-062,2024-07-08,full day,available,v1.0.0
avl-044565,tec-062,2024-07-09,full day,available,v1.0.0
avl-044566,tec-062,2024-07-10,full day,busy,v1.0.0
avl-044567,tec-062,2024-07-11,full day,available,v1.0.0
avl-044568,tec-062,2024-07-12,full day,available,v1.0.0
avl-044569,tec-062,2024-07-13,full day,available,v1.0.0
avl-044570,tec-062,2024-07-14,full day,available,v1.0.0
avl-044571,tec-062,2024-07-15,full day,available,v1.0.0
avl-044572,tec-062,2024-07-16,full day,available,v1.0.0
avl-044573,tec-062,2024-07-17,full day,available,v1.0.0
avl-044574,tec-062,2024-07-18,full day,available,v1.0.0
avl-044575,tec-062,2024-07-19,full day,available,v1.0.0
avl-044576,tec-062,2024-07-20,full day,leave,v1.0.0
avl-044577,tec-062,2024-07-21,full day,available,v1.0.0
avl-044578,tec-062,2024-07-22,full day,available,v1.0.0
avl-044579,tec-062,2024-07-23,full day,available,v1.0.0
avl-044580,tec-062,2024-07-24,full day,leave,v1.0.0
avl-044581,tec-062,2024-07-25,full day,available,v1.0.0
avl-044582,tec-062,2024-07-26,full day,available,v1.0.0
avl-044583,tec-062,2024-07-27,full day,available,v1.0.0
avl-044584,tec-062,2024-07-28,full day,leave,v1.0.0
avl-044585,tec-062,2024-07-29,full day,available,v1.0.0
avl-044586,tec-062,2024-07-30,full day,available,v1.0.0
avl-044587,tec-062,2024-07-31,full day,available,v1.0.0
avl-044588,tec-062,2024-08-01,full day,available,v1.0.0
avl-044589,tec-062,2024-08-02,full day,available,v1.0.0
avl-044590,tec-062,2024-08-03,full day,available,v1.0.0
avl-044591,tec-062,2024-08-04,full day,busy,v1.0.0
avl-044592,tec-062,2024-08-05,full day,available,v1.0.0
avl-044593,tec-062,2024-08-06,full day,busy,v1.0.0
avl-044594,tec-062,2024-08-07,full day,available,v1.0.0
avl-044595,tec-062,2024-08-08,full day,available,v1.0.0
avl-044596,tec-062,2024-08-09,full day,busy,v1.0.0
avl-044597,tec-062,2024-08-10,full day,available,v1.0.0
avl-044598,tec-062,2024-08-11,full day,available,v1.0.0
avl-044599,tec-062,2024-08-12,full day,available,v1.0.0
avl-044600,tec-062,2024-08-13,full day,busy,v1.0.0
avl-044601,tec-062,2024-08-14,full day,busy,v1.0.0
avl-044602,tec-062,2024-08-15,full day,available,v1.0.0
avl-044603,tec-062,2024-08-16,full day,leave,v1.0.0
avl-044604,tec-062,2024-08-17,full day,available,v1.0.0
avl-044605,tec-062,2024-08-18,full day,available,v1.0.0
avl-044606,tec-062,2024-08-19,full day,busy,v1.0.0
avl-044607,tec-062,2024-08-20,full day,leave,v1.0.0
avl-044608,tec-062,2024-08-21,full day,available,v1.0.0
avl-044609,tec-062,2024-08-22,full day,available,v1.0.0
avl-044610,tec-062,2024-08-23,full day,busy,v1.0.0
avl-044611,tec-062,2024-08-24,full day,available,v1.0.0
avl-044612,tec-062,2024-08-25,full day,available,v1.0.0
avl-044613,tec-062,2025-03-25,full day,available,v1.0.0
avl-044614,tec-062,2024-08-27,full day,available,v1.0.0
avl-044615,tec-062,2024-08-28,full day,available,v1.0.0
avl-044616,tec-062,2024-08-29,full day,leave,v1.0.0
avl-044617,tec-062,2024-08-30,full day,leave,v1.0.0
avl-044618,tec-062,2024-08-31,full day,leave,v1.0.0
avl-044619,tec-062,2024-09-01,full day,available,v1.0.0
avl-044620,tec-062,2024-09-02,full day,busy,v1.0.0
avl-044621,tec-062,2024-09-03,full day,available,v1.0.0
avl-044622,tec-062,2024-09-04,full day,available,v1.0.0
avl-044623,tec-062,2024-09-05,full day,busy,v1.0.0
avl-044624,tec-062,2024-09-06,full day,leave,v1.0.0
avl-044625,tec-062,2024-09-07,full day,available,v1.0.0
avl-044626,tec-062,2024-09-08,full day,available,v1.0.0
avl-044627,tec-062,2024-09-09,full day,leave,v1.0.0
avl-044628,tec-062,2024-09-10,full day,available,v1.0.0
avl-044629,tec-062,2024-09-11,full day,busy,v1.0.0
avl-044630,tec-062,2024-09-12,full day,leave,v1.0.0
avl-044631,tec-062,2024-09-13,full day,busy,v1.0.0
avl-044632,tec-062,2024-09-14,full day,available,v1.0.0
avl-044633,tec-062,2024-09-15,full day,busy,v1.0.0
avl-044634,tec-062,2024-09-16,full day,busy,v1.0.0
avl-044635,tec-062,2024-09-17,full day,busy,v1.0.0
avl-044636,tec-062,2024-09-18,full day,busy,v1.0.0
avl-044637,tec-062,2024-09-19,full day,available,v1.0.0
avl-044638,tec-062,2024-09-20,full day,available,v1.0.0
avl-044639,tec-062,2024-09-21,full day,available,v1.0.0
avl-044640,tec-062,2024-09-22,full day,available,v1.0.0
avl-044641,tec-062,2024-09-23,full day,busy,v1.0.0
avl-044642,tec-062,2024-09-24,full day,busy,v1.0.0
avl-044643,tec-062,2025-03-25,full day,available,v1.0.0
avl-044644,tec-062,2024-09-26,full day,busy,v1.0.0
avl-044645,tec-062,2024-09-27,full day,busy,v1.0.0
avl-044646,tec-062,2024-09-28,full day,available,v1.0.0
avl-044647,tec-062,2024-09-29,full day,leave,v1.0.0
avl-044648,tec-062,2024-09-30,full day,busy,v1.0.0
avl-044649,tec-062,2024-10-01,full day,available,v1.0.0
avl-044650,tec-062,2024-10-02,full day,leave,v1.0.0
avl-044651,tec-062,2024-10-03,full day,busy,v1.0.0
avl-044652,tec-062,2024-10-04,full day,available,v1.0.0
avl-044653,tec-062,2024-10-05,full day,available,v1.0.0
avl-044654,tec-062,2024-10-06,full day,available,v1.0.0
avl-044655,tec-062,2024-10-07,full day,leave,v1.0.0
avl-044656,tec-062,2024-10-08,full day,leave,v1.0.0
avl-044657,tec-062,2024-10-09,full day,available,v1.0.0
avl-044658,tec-062,2024-10-10,full day,available,v1.0.0
avl-044659,tec-062,2024-10-11,full day,available,v1.0.0
avl-044660,tec-062,2024-10-12,full day,available,v1.0.0
avl-044661,tec-062,2024-10-13,full day,available,v1.0.0
avl-044662,tec-062,2024-10-14,full day,available,v1.0.0
avl-044663,tec-062,2024-10-15,full day,available,v1.0.0
avl-044664,tec-062,2024-10-16,full day,available,v1.0.0
avl-044665,tec-062,2024-10-17,full day,busy,v1.0.0
avl-044666,tec-062,2024-10-18,full day,available,v1.0.0
avl-044667,tec-062,2024-10-19,full day,available,v1.0.0
avl-044668,tec-062,2024-10-20,full day,available,v1.0.0
avl-044669,tec-062,2024-10-21,full day,available,v1.0.0
avl-044670,tec-062,2024-10-22,full day,available,v1.0.0
avl-044671,tec-062,2024-10-23,full day,busy,v1.0.0
avl-044672,tec-062,2024-10-24,full day,available,v1.0.0
avl-044673,tec-062,2024-10-25,full day,available,v1.0.0
avl-044674,tec-062,2024-10-26,full day,busy,v1.0.0
avl-044675,tec-062,2024-10-27,full day,leave,v1.0.0
avl-044676,tec-062,2024-10-28,full day,available,v1.0.0
avl-044677,tec-062,2024-10-29,full day,available,v1.0.0
avl-044678,tec-062,2024-10-30,full day,busy,v1.0.0
avl-044679,tec-062,2024-10-31,full day,available,v1.0.0
avl-044680,tec-062,2024-11-01,full day,leave,v1.0.0
avl-044681,tec-062,2024-11-02,full day,available,v1.0.0
avl-044682,tec-062,2024-11-03,full day,leave,v1.0.0
avl-044683,tec-062,2024-11-04,full day,available,v1.0.0
avl-044684,tec-062,2024-11-05,full day,busy,v1.0.0
avl-044685,tec-062,2024-11-06,full day,available,v1.0.0
avl-044686,tec-062,2024-11-07,full day,available,v1.0.0
avl-044687,tec-062,2024-11-08,full day,available,v1.0.0
avl-044688,tec-062,2024-11-09,full day,available,v1.0.0
avl-044689,tec-062,2024-11-10,full day,leave,v1.0.0
avl-044690,tec-062,2024-11-11,full day,available,v1.0.0
avl-044691,tec-062,2024-11-12,full day,busy,v1.0.0
avl-044692,tec-062,2024-11-13,full day,leave,v1.0.0
avl-044693,tec-062,2024-11-14,full day,available,v1.0.0
avl-044694,tec-062,2025-03-25,full day,busy,v1.0.0
avl-044695,tec-062,2024-11-16,full day,leave,v1.0.0
avl-044696,tec-062,2024-11-17,full day,available,v1.0.0
avl-044697,tec-062,2024-11-18,full day,available,v1.0.0
avl-044698,tec-062,2024-11-19,full day,leave,v1.0.0
avl-044699,tec-062,2024-11-20,full day,available,v1.0.0
avl-044700,tec-062,2024-11-21,full day,busy,v1.0.0
avl-044701,tec-062,2024-11-22,full day,available,v1.0.0
avl-044702,tec-062,2024-11-23,full day,busy,v1.0.0
avl-044703,tec-062,2024-11-24,full day,available,v1.0.0
avl-044704,tec-062,2024-11-25,full day,busy,v1.0.0
avl-044705,tec-062,2024-11-26,full day,available,v1.0.0
avl-044706,tec-062,2024-11-27,full day,busy,v1.0.0
avl-044707,tec-062,2025-03-25,full day,available,v1.0.0
avl-044708,tec-062,2024-11-29,full day,busy,v1.0.0
avl-044709,tec-062,2024-11-30,full day,available,v1.0.0
avl-044710,tec-062,2024-12-01,full day,busy,v1.0.0
avl-044711,tec-062,2024-12-02,full day,available,v1.0.0
avl-044712,tec-062,2025-03-25,full day,available,v1.0.0
avl-044713,tec-062,2024-12-04,full day,available,v1.0.0
avl-044714,tec-062,2024-12-05,full day,available,v1.0.0
avl-044715,tec-062,2024-12-06,full day,available,v1.0.0
avl-044716,tec-062,2024-12-07,full day,busy,v1.0.0
avl-044717,tec-062,2024-12-08,full day,available,v1.0.0
avl-044718,tec-062,2024-12-09,full day,busy,v1.0.0
avl-044719,tec-062,2024-12-10,full day,available,v1.0.0
avl-044720,tec-062,2024-12-11,full day,busy,v1.0.0
avl-044721,tec-062,2024-12-12,full day,available,v1.0.0
avl-044722,tec-062,2024-12-13,full day,busy,v1.0.0
avl-044723,tec-062,2024-12-14,full day,available,v1.0.0
avl-044724,tec-062,2024-12-15,full day,available,v1.0.0
avl-044725,tec-062,2024-12-16,full day,available,v1.0.0
avl-044726,tec-062,2024-12-17,full day,busy,v1.0.0
avl-044727,tec-062,2024-12-18,full day,available,v1.0.0
avl-044728,tec-062,2024-12-19,full day,busy,v1.0.0
avl-044729,tec-062,2024-12-20,full day,available,v1.0.0
avl-044730,tec-062,2024-12-21,full day,busy,v1.0.0
avl-044731,tec-062,2024-12-22,full day,available,v1.0.0
avl-044732,tec-062,2024-12-23,full day,available,v1.0.0
avl-044733,tec-062,2024-12-24,full day,available,v1.0.0
avl-044734,tec-062,2024-12-25,full day,available,v1.0.0
avl-044735,tec-062,2024-12-26,full day,busy,v1.0.0
avl-044736,tec-062,2024-12-27,full day,available,v1.0.0
avl-044737,tec-062,2024-12-28,full day,available,v1.0.0
avl-044738,tec-062,2024-12-29,full day,busy,v1.0.0
avl-044739,tec-062,2024-12-30,full day,available,v1.0.0
avl-044740,tec-062,2024-12-31,full day,available,v1.0.0
avl-044741,tec-062,2025-01-01,full day,available,v1.0.0
avl-044742,tec-062,2025-01-02,full day,leave,v1.0.0
avl-044743,tec-062,2025-01-03,full day,leave,v1.0.0
avl-044744,tec-062,2025-01-04,full day,available,v1.0.0
avl-044745,tec-062,2025-01-05,full day,available,v1.0.0
avl-044746,tec-062,2025-01-06,full day,available,v1.0.0
avl-044747,tec-062,2025-01-07,full day,busy,v1.0.0
avl-044748,tec-062,2025-01-08,full day,available,v1.0.0
avl-044749,tec-062,2025-01-09,full day,available,v1.0.0
avl-044750,tec-062,2025-01-10,full day,leave,v1.0.0
avl-044751,tec-062,2025-01-11,full day,leave,v1.0.0
avl-044752,tec-062,2025-01-12,full day,busy,v1.0.0
avl-044753,tec-062,2025-01-13,full day,busy,v1.0.0
avl-044754,tec-062,2025-01-14,full day,leave,v1.0.0
avl-044755,tec-062,2025-01-15,full day,available,v1.0.0
avl-044756,tec-062,2025-01-16,full day,busy,v1.0.0
avl-044757,tec-062,2025-01-17,full day,leave,v1.0.0
avl-044758,tec-062,2025-01-18,full day,available,v1.0.0
avl-044759,tec-062,2025-01-19,full day,leave,v1.0.0
avl-044760,tec-062,2025-01-20,full day,busy,v1.0.0
avl-044761,tec-062,2025-01-21,full day,busy,v1.0.0
avl-044762,tec-062,2025-01-22,full day,available,v1.0.0
avl-044763,tec-062,2025-03-25,full day,available,v1.0.0
avl-044764,tec-062,2025-01-24,full day,available,v1.0.0
avl-044765,tec-062,2025-01-25,full day,busy,v1.0.0
avl-044766,tec-062,2025-01-26,full day,available,v1.0.0
avl-044767,tec-062,2025-01-27,full day,busy,v1.0.0
avl-044768,tec-062,2025-01-28,full day,available,v1.0.0
avl-044769,tec-062,2025-01-29,full day,busy,v1.0.0
avl-044770,tec-062,2025-01-30,full day,available,v1.0.0
avl-044771,tec-062,2025-01-31,full day,available,v1.0.0
avl-044772,tec-062,2025-02-01,full day,available,v1.0.0
avl-044773,tec-062,2025-02-02,full day,available,v1.0.0
avl-044774,tec-062,2025-02-03,full day,available,v1.0.0
avl-044775,tec-062,2025-02-04,full day,busy,v1.0.0
avl-044776,tec-062,2025-02-05,full day,leave,v1.0.0
avl-044777,tec-062,2025-03-25,full day,available,v1.0.0
avl-044778,tec-062,2025-02-07,full day,busy,v1.0.0
avl-044779,tec-062,2025-02-08,full day,available,v1.0.0
avl-044780,tec-062,2025-02-09,full day,busy,v1.0.0
avl-044781,tec-062,2025-02-10,full day,available,v1.0.0
avl-044782,tec-062,2025-02-11,full day,available,v1.0.0
avl-044783,tec-062,2025-02-12,full day,available,v1.0.0
avl-044784,tec-062,2025-02-13,full day,available,v1.0.0
avl-044785,tec-062,2025-02-14,full day,available,v1.0.0
avl-044786,tec-062,2025-02-15,full day,available,v1.0.0
avl-044787,tec-062,2025-02-16,full day,available,v1.0.0
avl-044788,tec-062,2025-02-17,full day,leave,v1.0.0
avl-044789,tec-062,2025-02-18,full day,available,v1.0.0
avl-044790,tec-062,2025-02-19,full day,available,v1.0.0
avl-044791,tec-062,2025-02-20,full day,available,v1.0.0
avl-044792,tec-062,2025-02-21,full day,available,v1.0.0
avl-044793,tec-062,2025-02-22,full day,leave,v1.0.0
avl-044794,tec-062,2025-02-23,full day,available,v1.0.0
avl-044795,tec-062,2025-02-24,full day,available,v1.0.0
avl-044796,tec-062,2025-02-25,full day,available,v1.0.0
avl-044797,tec-062,2025-02-26,full day,available,v1.0.0
avl-044798,tec-062,2025-02-27,full day,available,v1.0.0
avl-044799,tec-062,2025-02-28,full day,available,v1.0.0
avl-044800,tec-062,2025-03-01,full day,available,v1.0.0
avl-044801,tec-062,2025-03-02,full day,available,v1.0.0
avl-044802,tec-062,2025-03-03,full day,available,v1.0.0
avl-044803,tec-062,2025-03-04,full day,available,v1.0.0
avl-044804,tec-062,2025-03-05,full day,available,v1.0.0
avl-044805,tec-062,2025-03-06,full day,available,v1.0.0
avl-044806,tec-062,2025-03-07,full day,available,v1.0.0
avl-044807,tec-062,2025-03-08,full day,available,v1.0.0
avl-044808,tec-062,2025-03-25,full day,leave,v1.0.0
avl-044809,tec-062,2025-03-10,full day,busy,v1.0.0
avl-044810,tec-062,2025-03-11,full day,busy,v1.0.0
avl-044811,tec-062,2025-03-12,full day,available,v1.0.0
avl-044812,tec-062,2025-03-13,full day,busy,v1.0.0
avl-044813,tec-062,2025-03-14,full day,available,v1.0.0
avl-044814,tec-062,2025-03-15,full day,available,v1.0.0
avl-044815,tec-062,2025-03-16,full day,leave,v1.0.0
avl-044816,tec-062,2025-03-17,full day,available,v1.0.0
avl-044817,tec-062,2025-03-18,full day,available,v1.0.0
avl-044818,tec-062,2025-03-19,full day,available,v1.0.0
avl-044819,tec-062,2025-03-20,full day,available,v1.0.0
avl-044820,tec-062,2025-03-21,full day,available,v1.0.0
avl-044821,tec-062,2025-03-22,full day,available,v1.0.0
avl-044822,tec-062,2025-03-23,full day,available,v1.0.0
avl-044823,tec-062,2025-03-24,full day,leave,v1.0.0
avl-044824,tec-062,2025-03-25,full day,busy,v1.0.0
avl-044825,tec-062,2025-03-26,full day,leave,v1.0.0
avl-044826,tec-062,2025-03-27,full day,available,v1.0.0
avl-044827,tec-062,2025-03-28,full day,available,v1.0.0
avl-044828,tec-062,2025-03-29,full day,leave,v1.0.0
avl-044829,tec-062,2025-03-30,full day,available,v1.0.0
avl-044830,tec-062,2025-03-31,full day,busy,v1.0.0
avl-044831,tec-062,2025-04-01,full day,available,v1.0.0
avl-044832,tec-062,2025-04-02,full day,busy,v1.0.0
avl-044833,tec-062,2025-04-03,full day,available,v1.0.0
avl-044834,tec-062,2025-04-04,full day,available,v1.0.0
avl-044835,tec-062,2025-04-05,full day,available,v1.0.0
avl-044836,tec-062,2025-04-06,full day,available,v1.0.0
avl-044837,tec-062,2025-03-25,full day,available,v1.0.0
avl-044838,tec-062,2025-04-08,full day,leave,v1.0.0
avl-044839,tec-062,2025-04-09,full day,available,v1.0.0
avl-044840,tec-062,2025-04-10,full day,available,v1.0.0
avl-044841,tec-062,2025-04-11,full day,leave,v1.0.0
avl-044842,tec-062,2025-04-12,full day,leave,v1.0.0
avl-044843,tec-062,2025-04-13,full day,available,v1.0.0
avl-044844,tec-062,2025-04-14,full day,available,v1.0.0
avl-044845,tec-062,2025-04-15,full day,busy,v1.0.0
avl-044846,tec-062,2025-04-16,full day,available,v1.0.0
avl-044847,tec-062,2025-04-17,full day,available,v1.0.0
avl-044848,tec-062,2025-04-18,full day,busy,v1.0.0
avl-044849,tec-062,2025-04-19,full day,leave,v1.0.0
avl-044850,tec-062,2025-04-20,full day,busy,v1.0.0
avl-044851,tec-062,2025-04-21,full day,available,v1.0.0
avl-044852,tec-062,2025-04-22,full day,available,v1.0.0
avl-044853,tec-062,2025-04-23,full day,available,v1.0.0
avl-044854,tec-062,2025-04-24,full day,available,v1.0.0
avl-044855,tec-062,2025-04-25,full day,available,v1.0.0
avl-044856,tec-062,2025-04-26,full day,available,v1.0.0
avl-044857,tec-062,2025-04-27,full day,available,v1.0.0
avl-044858,tec-062,2025-04-28,full day,available,v1.0.0
avl-044859,tec-062,2025-04-29,full day,available,v1.0.0
avl-044860,tec-062,2025-04-30,full day,available,v1.0.0
avl-044861,tec-062,2025-05-01,full day,leave,v1.0.0
avl-044862,tec-062,2025-05-02,full day,busy,v1.0.0
avl-044863,tec-062,2025-05-03,full day,available,v1.0.0
avl-044864,tec-062,2025-05-04,full day,available,v1.0.0
avl-044865,tec-062,2025-05-05,full day,available,v1.0.0
avl-044866,tec-062,2025-05-06,full day,available,v1.0.0
avl-044867,tec-062,2025-05-07,full day,available,v1.0.0
avl-044868,tec-062,2025-05-08,full day,available,v1.0.0
avl-044869,tec-062,2025-05-09,full day,busy,v1.0.0
avl-044870,tec-062,2025-05-10,full day,busy,v1.0.0
avl-044871,tec-062,2025-05-11,full day,busy,v1.0.0
avl-044872,tec-062,2025-05-12,full day,available,v1.0.0
avl-044873,tec-062,2025-05-13,full day,busy,v1.0.0
avl-044874,tec-062,2025-05-14,full day,leave,v1.0.0
avl-044875,tec-062,2025-05-15,full day,available,v1.0.0
avl-044876,tec-062,2025-05-16,full day,available,v1.0.0
avl-044877,tec-062,2025-05-17,full day,available,v1.0.0
avl-044878,tec-062,2025-05-18,full day,available,v1.0.0
avl-044879,tec-062,2025-05-19,full day,busy,v1.0.0
avl-044880,tec-062,2025-05-20,full day,available,v1.0.0
avl-044881,tec-062,2025-05-21,full day,leave,v1.0.0
avl-044882,tec-062,2025-05-22,full day,available,v1.0.0
avl-044883,tec-062,2025-05-23,full day,busy,v1.0.0
avl-044884,tec-062,2025-05-24,full day,available,v1.0.0
avl-044885,tec-062,2025-05-25,full day,available,v1.0.0
avl-044886,tec-062,2025-05-26,full day,available,v1.0.0
avl-044887,tec-062,2025-05-27,full day,available,v1.0.0
avl-044888,tec-062,2025-03-25,full day,available,v1.0.0
avl-044889,tec-062,2025-05-29,full day,busy,v1.0.0
avl-044890,tec-062,2025-05-30,full day,available,v1.0.0
avl-044891,tec-062,2025-05-31,full day,available,v1.0.0
avl-044892,tec-062,2025-06-01,full day,busy,v1.0.0
avl-044893,tec-062,2025-06-02,full day,available,v1.0.0
avl-044894,tec-062,2025-06-03,full day,available,v1.0.0
avl-044895,tec-062,2025-06-04,full day,available,v1.0.0
